Gene,DifferentiatingProgenitors_44hpf,DorsalProgenitors_24hpf,Epidermis,FloorPlate,GlialCells,HeadMesenchymeAndEpidermis,HindbrainNeurons,ImmatureNeurons,Mesendoderm_16hpf_24hpf,NeuralCrest_16hpf,NeuralCrest_24hpf_44hpf,OticAndCranialGanglia,OticVesicle,PharyngealArches,Progenitors_16hpf,Vasculature,VMP_24hpf
rpl38,0.996575342,1,1,1,0.999019608,1,0.996726678,0.998632011,1,1,1,1,1,1,1,1,1
ttyh2,0.042237443,0.029315961,0,0.032786885,0.02745098,0.005882353,0.034369885,0.042407661,0.024719101,0.048165138,0.008298755,0.025641026,0.0375,0.044217687,0.037606838,0.071428571,0.048961424
DNAI2 (1 of many),0.003424658,0,0,0.049180328,0.001960784,0.002941176,0,0.001367989,0,0,0,0,0,0.003401361,0.002279202,0,0
kif19,0,0,0.028037383,0.016393443,0.000980392,0,0.024549918,0.002735978,0,0,0,0,0.083333333,0.003401361,0,0,0.005934718
abca5,0.007990868,0.042345277,0.074766355,0.016393443,0.012745098,0.008823529,0.022913257,0.006839945,0.026966292,0.038990826,0.006224066,0.025641026,0.045833333,0.051020408,0.043304843,0,0.020771513
si:ch211-39f2.3,0,0.001628664,0,0,0.000980392,0,0,0,0,0,0.002074689,0,0.004166667,0,0.001709402,0,0.002967359
si:dkey-239b22.1,0,0.001628664,0.009345794,0,0,0,0,0,0,0,0.002074689,0,0,0,0,0,0
si:ch73-181m17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-239b22.2,0,0,0.037383178,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkeyp-106c3.2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148368
BX294100.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX294100.1,0,0.001628664,0,0,0.000980392,0.008823529,0,0,0,0,0,0,0,0,0.001709402,0,0.00148368
CABZ01067945.1,0,0,0,0,0.000980392,0,0.004909984,0,0,0,0.002074689,0.003205128,0,0,0,0,0
CR847968.1,0.001141553,0,0,0,0,0,0.003273322,0.001367989,0,0,0,0,0,0,0,0,0
bnip3,0.003424658,0.003257329,0,0.016393443,0.002941176,0.005882353,0.029459902,0.006839945,0.004494382,0,0.006224066,0.012820513,0,0,0.007407407,0.035714286,0
PSKH2,0,0.001628664,0.009345794,0.016393443,0,0,0.001636661,0,0,0.006880734,0.002074689,0.003205128,0,0,0.000569801,0,0
epc1a,0.054794521,0.131921824,0.018691589,0.06557377,0.07254902,0.067647059,0.091653028,0.051983584,0.134831461,0.116972477,0.091286307,0.08974359,0.166666667,0.132653061,0.124786325,0.25,0.135014837
kif5bb,0.075342466,0.084690554,0.037383178,0.098360656,0.066666667,0.026470588,0.117839607,0.075239398,0.040449438,0.029816514,0.037344398,0.044871795,0.054166667,0.057823129,0.056410256,0,0.118694362
dpysl4,0.210045662,0.063517915,0.028037383,0.032786885,0.082352941,0.005882353,0.337152209,0.224350205,0.015730337,0.029816514,0.01659751,0.195512821,0.0375,0.030612245,0.066096866,0,0.091988131
jakmip3,0.003424658,0.003257329,0,0,0,0.002941176,0.014729951,0.001367989,0.002247191,0.004587156,0.002074689,0,0,0.006802721,0.000569801,0,0.002967359
ppp2r2d,0.00456621,0.016286645,0.009345794,0.016393443,0.012745098,0.005882353,0.01309329,0.004103967,0.031460674,0.018348624,0.012448133,0.012820513,0.033333333,0.006802721,0.033048433,0.071428571,0.013353116
si:ch211-177d9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABZ01021220.1,0,0,0,0,0,0,0.001636661,0,0,0,0,0,0,0,0,0,0
zgc:111868,0,0.006514658,0.046728972,0.016393443,0.000980392,0.002941176,0,0,0.004494382,0.018348624,0.002074689,0,0.004166667,0.003401361,0.011965812,0,0
glrx3,0.134703196,0.394136808,0.364485981,0.295081967,0.16372549,0.270588235,0.240589198,0.125854993,0.458426966,0.527522936,0.34439834,0.323717949,0.4375,0.503401361,0.525925926,0.321428571,0.37537092
si:ch211-221j21.3,0.012557078,0.039087948,0.028037383,0.049180328,0.018627451,0.032352941,0.006546645,0.006839945,0.069662921,0.052752294,0.022821577,0.019230769,0.0875,0.047619048,0.052421652,0.035714286,0.038575668
ebf3a,0.555936073,0.035830619,0.093457944,0.032786885,0.120588235,0.5,0.546644845,0.558139535,0.28988764,0.027522936,0.234439834,0.826923077,0.2,0.044217687,0.011396011,0.035714286,0.028189911
CLRN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ptprea,0.002283105,0,0.018691589,0,0.003921569,0.005882353,0.044189853,0.004103967,0.013483146,0.004587156,0.006224066,0.003205128,0.091666667,0.023809524,0.003418803,0.178571429,0.00148368
dock1,0.003424658,0.004885993,0,0,0.003921569,0.011764706,0,0,0.004494382,0.016055046,0.006224066,0.003205128,0.008333333,0.006802721,0.007977208,0,0.004451039
si:ch211-232h12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FO704688.1,0.01369863,0.008143322,0.009345794,0,0.007843137,0,0.021276596,0.009575923,0.008988764,0,0.004149378,0,0.0125,0.003401361,0.005698006,0,0.005934718
foxi1,0.00456621,0.003257329,0.158878505,0.016393443,0.000980392,0,0.001636661,0,0.08988764,0.02293578,0.012448133,0.025641026,0.3125,0.469387755,0.02962963,0,0.010385757
zgc:112964,0,0.001628664,0.448598131,0,0.000980392,0.002941176,0,0,0,0.004587156,0.004149378,0,0.004166667,0.003401361,0.001709402,0,0
CU914622.2,0.010273973,0.011400651,0.018691589,0,0.01372549,0.017647059,0.016366612,0.009575923,0.015730337,0.009174312,0.018672199,0.009615385,0.025,0.027210884,0.022222222,0,0.016320475
si:ch73-329n5.6,0,0,0.028037383,0,0,0,0,0,0,0.006880734,0,0,0,0.003401361,0,0,0.00148368
CU914622.1,0,0,0,0,0,0,0.001636661,0,0,0,0,0,0,0,0.001139601,0,0
si:ch73-329n5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-31i7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-31i7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00148368
si:dkey-201i2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-182p11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-329n5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-201i2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-201i2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-127b16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-329n5.1,0,0,0.018691589,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:dkey-201i2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-127b16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-127b16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-127b16.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABZ01076078.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fank1,0,0.001628664,0,0,0,0,0,0,0.002247191,0,0.002074689,0,0,0,0,0,0
dhx32a,0.001141553,0,0,0,0,0,0.008183306,0,0.002247191,0.006880734,0.002074689,0,0.004166667,0.003401361,0.004558405,0,0
si:ch73-364m4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch73-364m4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569801,0,0
bccip,0.105022831,0.418566775,0.46728972,0.278688525,0.17745098,0.379411765,0.222585925,0.105335157,0.579775281,0.754587156,0.458506224,0.407051282,0.5375,0.574829932,0.635327635,0.428571429,0.439169139
wbp2,0.141552511,0.208469055,0.271028037,0.360655738,0.108823529,0.082352941,0.206219313,0.149110807,0.157303371,0.181192661,0.095435685,0.144230769,0.320833333,0.204081633,0.157264957,0.285714286,0.210682493
trim65,0.002283105,0.003257329,0,0.032786885,0.000980392,0,0.016366612,0,0.002247191,0.006880734,0,0.016025641,0.008333333,0,0.011965812,0,0.00148368
mrpl38,0.066210046,0.2752443,0.186915888,0.06557377,0.088235294,0.176470588,0.135842881,0.075239398,0.274157303,0.387614679,0.271784232,0.195512821,0.295833333,0.30952381,0.357834758,0.214285714,0.241839763
fdxr,0.001141553,0.003257329,0,0,0.000980392,0,0,0,0.002247191,0.002293578,0.002074689,0,0,0.003401361,0.006837607,0,0.00148368
CABZ01068366.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CABZ01068356.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fbxl15,0.005707763,0.003257329,0.009345794,0,0.000980392,0,0.042553191,0.001367989,0.006741573,0.006880734,0,0.022435897,0,0,0.003988604,0,0.00148368
si:ch73-111m19.2,0,0,0,0,0,0,0.001636661,0,0,0,0,0,0,0,0,0,0
CU565528.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pax2b,0.02739726,0.001628664,0,0.016393443,0.001960784,0,0.022913257,0.021887825,0,0,0,0,0.004166667,0,0.005698006,0,0
si:ch211-226h7.3,0,0,0,0,0,0,0,0,0,0,0,0,0.004166667,0,0,0,0
zgc:153932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zgc:153932.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-226h7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-226h7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569801,0,0
si:ch211-226h7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
si:ch211-226h7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CU855711.2,0,0,0,0.016393443,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0
CU855711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hid1b,0,0,0,0,0,0.002941176,0.001636661,0,0,0,0,0,0.033333333,0,0,0,0
ush1gb,0,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0,0,0,0
BX072532.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX072532.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX005305.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX005305.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX005305.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX005305.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX005305.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BX005305.7,0,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0,0,0,0
BX005305.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FADS6,0,0,0,0,0,0,0.001636661,0.001367989,0.002247191,0,0,0.003205128,0,0,0.001139601,0,0
trim16,0,0,0.242990654,0,0,0.002941176,0,0,0.011235955,0.002293578,0,0,0.0875,0.030612245,0.003418803,0,0
tvp23b,0.026255708,0.060260586,0.102803738,0.163934426,0.02745098,0.073529412,0.024549918,0.016415869,0.134831461,0.133027523,0.05186722,0.064102564,0.166666667,0.12585034,0.107122507,0.035714286,0.053412463
exoc7,0.035388128,0.045602606,0.028037383,0.06557377,0.02745098,0.041176471,0.080196399,0.038303694,0.038202247,0.038990826,0.031120332,0.041666667,0.054166667,0.030612245,0.035897436,0.107142857,0.028189911
plaub,0,0,0,0,0,0,0,0,0,0.002293578,0,0,0,0,0,0,0
vclb,0.025114155,0.073289902,0.130841121,0.196721311,0.037254902,0.161764706,0.016366612,0.005471956,0.321348315,0.279816514,0.134854772,0.080128205,0.395833333,0.227891156,0.157834758,0.285714286,0.075667656
CABZ01057891.1,0,0,0,0,0,0,0,0,0.002247191,0,0,0,0,0,0,0,0
adkb,0.003424658,0.048859935,0.439252336,0.081967213,0.010784314,0.073529412,0.081833061,0.009575923,0.271910112,0.364678899,0.128630705,0.060897436,0.254166667,0.333333333,0.144159544,0.107142857,0.029673591
hpdl,0.002283105,0.004885993,0.065420561,0.016393443,0.002941176,0,0.009819967,0.002735978,0.020224719,0.018348624,0.002074689,0,0.029166667,0.023809524,0.013105413,0,0.002967359
fam53b,0.077625571,0.338762215,0.224299065,0.459016393,0.184313725,0.232352941,0.018003273,0.010943912,0.316853933,0.392201835,0.300829876,0.153846154,0.304166667,0.391156463,0.410826211,0.357142857,0.327893175
lhpp,0,0.001628664,0.018691589,0.016393443,0,0,0,0,0.002247191,0,0.002074689,0,0.008333333,0.006802721,0.001709402,0,0.002967359
oat,0,0,0,0,0,0,0,0,0,0.002293578,0,0.003205128,0,0.003401361,0.002849003,0,0.00148368
CABZ01088982.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zranb1a,0.021689498,0.011400651,0.037383178,0.016393443,0.015686275,0.020588235,0.045826514,0.021887825,0.047191011,0.05733945,0.012448133,0.048076923,0.05,0.040816327,0.041025641,0.071428571,0.022255193
mtr,0,0.001628664,0,0,0.000980392,0.002941176,0.001636661,0,0.004494382,0.01146789,0,0,0,0,0.001709402,0,0.004451039
RYR2,0.001141553,0,0,0,0,0,0.006546645,0,0,0,0,0,0.004166667,0,0,0,0
chrm3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fmn2b,0.052511416,0,0.009345794,0.016393443,0.007843137,0,0.170212766,0.146374829,0.004494382,0.009174312,0.010373444,0.054487179,0.004166667,0.013605442,0.001139601,0,0.00148368
grem2b,0.002283105,0.006514658,0,0,0.002941176,0.011764706,0.003273322,0.005471956,0,0.05733945,0.31120332,0.048076923,0.008333333,0.030612245,0.002279202,0,0.010385757
rgs7b,0.001141553,0.001628664,0,0,0,0,0,0,0,0,0.002074689,0,0,0,0.000569801,0,0
fh,0.015981735,0.040716612,0.009345794,0,0.020588235,0.055882353,0.034369885,0.008207934,0.038202247,0.064220183,0.045643154,0.025641026,0.041666667,0.040816327,0.041595442,0,0.03264095
CABZ01084963.1,0.021689498,0.042345277,0.037383178,0,0.030392157,0.102941176,0.04091653,0.01504788,0.011235955,0.036697248,0.105809129,0.03525641,0.0375,0.06122449,0.018233618,0.035714286,0.053412463
CABZ01079847.1,0,0.001628664,0,0,0,0,0,0,0.004494382,0,0,0,0,0,0,0.178571429,0
dydc2,0,0,0.018691589,0.213114754,0,0,0,0,0.006741573,0.01146789,0.002074689,0.006410256,0.033333333,0.003401361,0.015384615,0,0
polr3a,0.001141553,0.01465798,0.028037383,0,0.007843137,0.017647059,0.008183306,0.002735978,0.047191011,0.04587156,0.014522822,0.022435897,0.020833333,0.027210884,0.037037037,0,0.016320475
QRFPR (1 of many),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lzts2b,0.001141553,0.003257329,0.028037383,0.032786885,0.000980392,0.002941176,0,0,0.008988764,0.013761468,0.008298755,0,0.008333333,0.020408163,0.004558405,0.035714286,0.007418398
pdzd7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fam213ab,0,0,0,0,0,0,0.001636661,0.001367989,0,0,0.002074689,0,0.008333333,0,0.000569801,0,0
tbata,0,0.001628664,0.028037383,0.557377049,0.000980392,0,0.001636661,0,0.008988764,0.006880734,0.002074689,0.003205128,0.025,0.013605442,0.007977208,0,0.00148368
CABZ01074994.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAMTS14,0,0,0,0,0,0,0,0,0.002247191,0,0.002074689,0,0,0,0,0,0
NPFFR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ppa1a,0,0,0.14953271,0,0,0,0,0,0,0,0,0,0.004166667,0,0.001139601,0,0
ascc1,0.006849315,0.035830619,0.140186916,0,0.012745098,0.023529412,0.032733224,0.005471956,0.101123596,0.105504587,0.053941909,0.028846154,0.058333333,0.054421769,0.068945869,0.035714286,0.048961424
pald1a,0,0.003257329,0,0,0.002941176,0.005882353,0,0,0.02247191,0.01146789,0.002074689,0,0.004166667,0.010204082,0.006837607,0.107142857,0.00148368
ndr2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lrrc20,0.071917808,0.28990228,0.373831776,0.213114754,0.097058824,0.197058824,0.112929624,0.036935705,0.429213483,0.497706422,0.313278008,0.150641026,0.3875,0.421768707,0.454131054,0.25,0.210682493
anapc16,0.141552511,0.473941368,0.355140187,0.327868852,0.192156863,0.35,0.250409165,0.120383037,0.539325843,0.559633028,0.410788382,0.349358974,0.558333333,0.503401361,0.594301994,0.535714286,0.433234421
ddit4,0.077625571,0.302931596,0.093457944,0.360655738,0.132352941,0.067647059,0.063829787,0.061559508,0.098876404,0.105504587,0.118257261,0.096153846,0.183333333,0.105442177,0.131054131,0.071428571,0.327893175
dnajb12b,0.00456621,0.001628664,0,0,0.003921569,0.005882353,0,0.001367989,0.004494382,0.004587156,0,0,0,0.003401361,0.003988604,0,0.002967359
scd,0,0,0,0,0,0,0.001636661,0,0,0,0,0,0,0,0.000569801,0,0
sec31b,0.011415525,0.01465798,0.065420561,0,0.009803922,0.014705882,0.004909984,0.013679891,0.033707865,0.048165138,0.014522822,0.022435897,0.041666667,0.013605442,0.035897436,0,0.014836795
ndufb8,0.430365297,0.716612378,0.719626168,0.491803279,0.510784314,0.685294118,0.592471358,0.455540356,0.725842697,0.830275229,0.695020747,0.692307692,0.795833333,0.775510204,0.785185185,0.75,0.738872404
arhgap44,0,0,0,0,0,0,0.006546645,0.001367989,0,0,0,0,0,0,0.000569801,0,0
CABZ01079984.1,0,0,0,0.016393443,0,0,0,0,0,0,0,0.003205128,0.008333333,0,0.002849003,0,0
cyp4f3,0.001141553,0,0,0,0,0,0,0.001367989,0,0.002293578,0,0.003205128,0,0,0,0,0
SYDE1,0,0,0,0,0.001960784,0.005882353,0,0,0.004494382,0.01146789,0.002074689,0,0.004166667,0.003401361,0.001709402,0.035714286,0
zgc:165653,0,0,0,0,0,0,0,0,0,0,0,0,0.008333333,0,0,0,0
uros,0.038812785,0.073289902,0.056074766,0.049180328,0.02745098,0.017647059,0.117839607,0.04377565,0.098876404,0.119266055,0.064315353,0.099358974,0.1,0.105442177,0.094017094,0.178571429,0.084569733
zgc:92749,0,0,0,0,0,0,0,0,0,0,0.002074689,0,0,0,0,0,0
ppifb,0.033105023,0.074918567,0.196261682,0.049180328,0.032352941,0.079411765,0.068739771,0.005471956,0.119101124,0.243119266,0.157676349,0.118589744,0.220833333,0.166666667,0.131054131,0.071428571,0.077151335
anxa11b,0.007990868,0.04723127,0.485981308,0.180327869,0.028431373,0.294117647,0.072013093,0,0.283146067,0.27293578,0.230290456,0.192307692,0.504166667,0.411564626,0.096866097,0.571428571,0.035608309
zmiz1b,0,0,0,0,0,0,0.001636661,0,0,0,0,0,0,0,0.000569801,0,0
dlg5b.1,0.002283105,0.001628664,0,0,0.001960784,0,0.001636661,0.001367989,0.008988764,0.006880734,0.006224066,0,0.004166667,0,0.006267806,0,0.008902077
rgrb,0.001141553,0.013029316,0.028037383,0.032786885,0.028431373,0.002941176,0.003273322,0,0.013483146,0.004587156,0.006224066,0.006410256,0.120833333,0.098639456,0.014814815,0,0.016320475
lrit1b,0.001141553,0,0.009345794,0,0,0,0,0,0,0.006880734,0,0,0,0.003401361,0.001139601,0,0
CDHR1 (1 of many),0.012557078,0.006514658,0.009345794,0,0.011764706,0.005882353,0.003273322,0.008207934,0.008988764,0.002293578,0.008298755,0.019230769,0.004166667,0.006802721,0.006267806,0,0.002967359
CABZ01112656.1,0.002283105,0.004885993,0.009345794,0,0.000980392,0,0,0,0.002247191,0,0,0.003205128,0.004166667,0.010204082,0.001709402,0,0.004451039
chst3b,0.001141553,0,0,0,0,0,0.003273322,0.001367989,0.002247191,0.002293578,0,0.006410256,0,0,0,0,0
CABZ01075125.1,0.00456621,0.001628664,0.009345794,0,0.003921569,0.008823529,0.031096563,0.04377565,0.076404494,0.016055046,0.020746888,0.025641026,0.0125,0.023809524,0.011965812,0.607142857,0.00148368
CABZ01075125.2,0.007990868,0.013029316,0.028037383,0.06557377,0.010784314,0.002941176,0.01309329,0.002735978,0.013483146,0.025229358,0.014522822,0.003205128,0.029166667,0.013605442,0.017663818,0.035714286,0.020771513
FO704607.1,0.001141553,0.001628664,0,0,0.001960784,0,0.001636661,0.001367989,0.008988764,0.01146789,0.002074689,0,0.008333333,0.003401361,0.010826211,0,0
si:zfos-911d5.4,0,0,0,0,0,0,0.001636661,0,0,0,0,0,0,0,0,0,0
bub3,0.164383562,0.483713355,0.261682243,0.229508197,0.204901961,0.282352941,0.152209493,0.099863201,0.483146067,0.575688073,0.360995851,0.256410256,0.4375,0.472789116,0.58974359,0.285714286,0.448071217
hmx3b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
acadsb,0,0,0,0.016393443,0,0,0,0,0,0.002293578,0,0,0.004166667,0.003401361,0.003418803,0.035714286,0
PPP4R3B,0.091324201,0.175895765,0.130841121,0.098360656,0.111764706,0.141176471,0.091653028,0.071135431,0.26741573,0.323394495,0.18879668,0.157051282,0.3,0.292517007,0.351566952,0.178571429,0.189910979
cfap36,0.039954338,0.081433225,0.093457944,0.180327869,0.043137255,0.079411765,0.090016367,0.046511628,0.170786517,0.149082569,0.101659751,0.131410256,0.2,0.166666667,0.176068376,0.107142857,0.084569733
foxg1d,0,0.001628664,0,0,0,0.002941176,0.016366612,0,0,0,0.004149378,0.166666667,0,0,0,0,0
gtf2a1l,0.021689498,0.011400651,0.018691589,0.032786885,0.02254902,0.029411765,0.008183306,0.013679891,0.040449438,0.032110092,0.018672199,0.022435897,0.033333333,0.020408163,0.031908832,0,0.011869436
gtf2a1l.1,0.090182648,0.114006515,0.093457944,0.049180328,0.085294118,0.120588235,0.122749591,0.068399453,0.123595506,0.139908257,0.099585062,0.102564103,0.158333333,0.098639456,0.121937322,0.214285714,0.102373887
ppp1r21,0.003424658,0.001628664,0,0,0.001960784,0,0.001636661,0.001367989,0.002247191,0.002293578,0,0,0,0,0.006267806,0,0.00148368
pole2,0.020547945,0.193811075,0.08411215,0.032786885,0.032352941,0.058823529,0.009819967,0.002735978,0.146067416,0.188073394,0.093360996,0.067307692,0.091666667,0.136054422,0.261538462,0.107142857,0.158753709
rtn4b,0.168949772,0.171009772,0.093457944,0.06557377,0.138235294,0.120588235,0.414075286,0.314637483,0.166292135,0.103211009,0.153526971,0.233974359,0.183333333,0.170068027,0.149287749,0.035714286,0.189910979
zgc:64201,0,0.01465798,0.018691589,0,0.005882353,0.005882353,0,0,0.006741573,0.025229358,0.012448133,0.003205128,0.041666667,0.037414966,0.021652422,0.035714286,0.013353116
slc30a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569801,0,0
mpc1,0.244292237,0.503257329,0.85046729,0.360655738,0.273529412,0.429411765,0.430441899,0.236662107,0.591011236,0.697247706,0.446058091,0.432692308,0.5875,0.537414966,0.645014245,0.535714286,0.516320475
chs1,0,0.003257329,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0
irf1a,0.001141553,0.003257329,0.018691589,0,0,0,0.006546645,0,0.004494382,0.002293578,0.008298755,0,0.004166667,0,0.001139601,0.035714286,0.004451039
ddx21,0.171232877,0.35504886,0.514018692,0.262295082,0.215686275,0.288235294,0.132569558,0.095759234,0.561797753,0.75,0.452282158,0.391025641,0.445833333,0.578231293,0.679202279,0.214285714,0.323442136
zgc:171534,0,0,0,0,0,0,0,0,0,0.002293578,0,0,0,0,0,0,0
si:ch1073-291c23.2,0,0,0,0,0,0.111764706,0,0,0.031460674,0.027522936,0.076763485,0.012820513,0.004166667,0.013605442,0.001139601,0.142857143,0
ch1073-291c23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FO904836.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CU570800.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CU570800.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lgi1a,0.127853881,0.200325733,0.046728972,0.229508197,0.059803922,0.041176471,0.338788871,0.154582763,0.074157303,0.038990826,0.049792531,0.102564103,0.1375,0.074829932,0.206267806,0,0.210682493
EFEMP1 (1 of many),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatr5b,0.021689498,0.026058632,0.037383178,0.032786885,0.018627451,0.011764706,0.04091653,0.020519836,0.024719101,0.04587156,0.012448133,0.038461538,0.045833333,0.040816327,0.031908832,0.035714286,0.013353116
fbxo28,0.002283105,0.003257329,0,0,0.001960784,0.002941176,0.001636661,0.001367989,0.004494382,0,0,0.009615385,0,0,0.001139601,0,0.00148368
degs1,0.239726027,0.33713355,0.242990654,0.524590164,0.201960784,0.385294118,0.220949264,0.180574555,0.635955056,0.699541284,0.329875519,0.320512821,0.6,0.431972789,0.543019943,0.678571429,0.323442136
nvl,0.006849315,0.052117264,0.065420561,0.032786885,0.005882353,0.011764706,0.006546645,0.004103967,0.101123596,0.151376147,0.056016598,0.019230769,0.066666667,0.115646259,0.128205128,0.107142857,0.045994065
wu:fc17b08,0.002283105,0.004885993,0,0,0.000980392,0.002941176,0.004909984,0.001367989,0.008988764,0.01146789,0.002074689,0,0,0,0.005128205,0,0.002967359
slit1a,0.015981735,0.004885993,0,0.06557377,0.019607843,0.008823529,0.008183306,0.013679891,0.024719101,0.006880734,0.008298755,0.003205128,0.004166667,0.020408163,0.01994302,0.035714286,0.005934718
