Gene,Crista.SCs_spec,HCs_spec,Macula.SCs_spec
si:dkey-42l23.5,1.0,1.0,1.0
si:dkey-42l23.4,1.0,1.0,1.0
si:dkey-42l23.9.1,1.0,1.0,1.0
tiam1b,0.845079365,0.913043478,0.845079365
si:dkey-42l23.3,1.0,1.0,1.0
si:dkey-42l23.2,1.0,1.0,1.0
si:dkey-42l23.1,1.0,1.0,1.0
ctrl,0.999365079,1.0,0.999365079
si:dkey-238d18.3,1.0,1.0,1.0
hsc70,1.0,1.0,1.0
grik1b,0.994285714,1.0,0.994285714
si:ch211-181d7.1,0.995555556,1.0,0.995555556
si:dkey-238d18.4,0.991746032,1.0,0.991746032
CR944667.1,0.996825397,1.0,0.996825397
si:ch211-181d7.1.1,0.913015873,0.947826087,0.913015873
si:ch211-181d7.3,0.8647619049999999,0.913043478,0.8647619049999999
slc8a2b,0.7307936509999999,0.895652174,0.7307936509999999
kcne4,1.0,1.0,1.0
BX890602.1,0.996190476,1.0,0.996190476
acsl3a,0.983606557,0.983606557,0.995555556
si:dkey-238d18.5,0.999365079,1.0,0.999365079
si:dkey-238d18.15,1.0,1.0,1.0
si:ch73-380l3.2.1,0.991111111,0.991803279,0.991111111
si:dkey-238d18.12,0.999365079,1.0,0.999365079
si:dkey-238d18.7.1,0.999365079,1.0,0.999365079
si:dkey-238d18.10,1.0,1.0,1.0
wdfy1,0.942622951,0.942622951,0.947826087
serpine2,0.803278689,0.803278689,0.9295238100000001
si:dkey-238d18.8,1.0,1.0,1.0
si:dkey-238d18.9,0.999365079,1.0,0.999365079
prss16,0.955555556,0.982608696,0.955555556
naalad2,0.991803279,0.991803279,0.996190476
chordc1a,0.723809524,0.93442623,0.723809524
nlrc3l,0.967213115,0.967213115,0.984126984
aasdhppt,0.944761905,0.965217391,0.944761905
msantd4,0.928888889,0.967213115,0.928888889
gria4a,0.6761904759999999,0.87826087,0.6761904759999999
cldn15lb,0.999365079,1.0,0.999365079
atg16l1,0.923174603,0.939130435,0.923174603
sagb,0.975409836,0.975409836,0.982608696
CABZ01068244.1,0.999365079,1.0,0.999365079
ENSDARG00000115101,0.6475409839999999,0.6475409839999999,0.860869565
CR626884.2,1.0,1.0,1.0
igsf11,0.5,0.5,0.530434783
SH2B2,0.964444444,0.982608696,0.964444444
CABZ01040556.1,0.983492063,0.983606557,0.983492063
gpr171,0.998730159,1.0,0.998730159
zgc:153184,0.979047619,0.991304348,0.979047619
CABZ01033206.1,1.0,1.0,1.0
anapc15,0.9295238100000001,0.982608696,0.9295238100000001
BX908796.3,1.0,1.0,1.0
ap1s3a,0.999365079,1.0,0.999365079
stoml3a,0.93968254,0.991304348,0.93968254
lpar6a,0.980952381,0.991803279,0.980952381
zgc:162730,0.885245902,0.885245902,0.939130435
CABZ01067232.1,1.0,1.0,1.0
cwf19l2,0.928253968,0.965217391,0.928253968
tomt,0.956190476,0.991304348,0.956190476
mlnr,0.997460317,1.0,0.997460317
tspan13a,0.998095238,1.0,0.998095238
gap43,0.984761905,1.0,0.984761905
arrb1,0.991746032,0.991304348,0.991304348
CLPB,0.963809524,0.983606557,0.963809524
ftr86,0.998095238,1.0,0.998095238
rtn4rl1b,0.998095238,1.0,0.998095238
cyp2y3,0.998730159,1.0,0.998730159
arhgef12a,0.863492063,0.626086957,0.626086957
bace1,0.991803279,0.991803279,0.993650794
zgc:165508,0.992380952,1.0,0.992380952
tgfb1a,0.868852459,0.868852459,0.895652174
apoa1b,0.998730159,1.0,0.998730159
mindy4b,0.786666667,0.913043478,0.786666667
med17,0.991803279,0.991304348,0.991304348
CR626887.3,0.982222222,0.991803279,0.982222222
CR944667.2,1.0,1.0,1.0
rcbtb2,0.942857143,0.973913043,0.942857143
atg16l2.1,0.983606557,0.983606557,0.998095238
lamtor1,0.961904762,0.965217391,0.961904762
CR391930.1,0.996190476,0.991304348,0.991304348
CU929391.3,1.0,1.0,1.0
CABZ01061592.1,0.991111111,0.956521739,0.956521739
CABZ01086041.1,0.975409836,0.975409836,0.99047619
slc25a15a,0.959016393,0.947826087,0.947826087
PCP4,0.808253968,0.975409836,0.808253968
CABZ01061591.1,0.68852459,0.434782609,0.434782609
cep57,0.991803279,0.991304348,0.991304348
CR626884.5,1.0,1.0,1.0
nipsnap2,0.980952381,1.0,0.980952381
CABZ01099833.1,0.998730159,1.0,0.998730159
zgc:162962,0.986666667,0.991803279,0.986666667
FP016239.2,1.0,1.0,1.0
pde9al,0.991803279,0.991803279,0.999365079
slc1a5,0.524590164,0.524590164,0.739130435
BX640522.1,0.964444444,0.975409836,0.964444444
CABZ01033205.1,0.998730159,1.0,0.998730159
CR936977.2,0.916825397,0.918032787,0.916825397
alp3,1.0,1.0,1.0
zmp:0000001114,0.93442623,0.93442623,0.947826087
CABZ01079080.1,1.0,1.0,1.0
lta,1.0,1.0,1.0
pax3b,0.995555556,1.0,0.995555556
si:ch1073-280e3.1,0.995555556,0.991304348,0.991304348
limk1a,0.90031746,0.965217391,0.90031746
AXL,0.950819672,0.950819672,0.965217391
BX324227.3,1.0,1.0,1.0
numa1,0.994920635,1.0,0.994920635
sik3,0.937142857,0.947826087,0.937142857
bag6,0.859047619,0.913043478,0.859047619
lrrc51,0.993650794,1.0,0.993650794
mfsd1,0.962539683,0.982608696,0.962539683
CU929391.2,0.975409836,0.965217391,0.965217391
zgc:194114,1.0,1.0,1.0
CABZ01068246.1,0.991803279,0.991304348,0.991304348
P2RY14,1.0,1.0,1.0
CABZ01087566.1,1.0,1.0,1.0
GUCY1A2,0.995555556,1.0,0.995555556
psph,0.983606557,0.982608696,0.982608696
mre11a,0.984761905,0.965217391,0.965217391
si:ch73-309g22.1,0.999365079,1.0,0.999365079
ENSDARG00000101964,0.991803279,0.991803279,0.999365079
etv1,0.983606557,0.983606557,0.998730159
RNF14,0.968253968,0.973913043,0.968253968
BX324227.2,1.0,1.0,1.0
CABZ01099795.1,0.991803279,0.991803279,0.994920635
guca1c,0.991803279,0.991803279,1.0
CU682604.1,0.975409836,0.975409836,0.97968254
zgc:112998,0.926349206,1.0,0.926349206
CABZ01073033.2,0.993650794,1.0,0.993650794
CABZ01044048.1,0.998730159,1.0,0.998730159
LO017656.2,0.998730159,1.0,0.998730159
LO018197.1,0.971428571,0.982608696,0.971428571
CU655961.4,1.0,1.0,1.0
ankrd49,0.983606557,0.983606557,0.991304348
si:dkey-83h2.3,0.998730159,0.991304348,0.991304348
CR626884.4,1.0,1.0,1.0
MB21D2,0.983606557,0.983606557,0.991304348
tlcd5a,0.982222222,0.991304348,0.982222222
actn4,0.40380952400000003,0.590163934,0.40380952400000003
ANO7,0.975409836,0.975409836,0.997460317
SGPP2,0.991803279,0.991803279,0.998095238
cyp2y3.1,0.998730159,0.991304348,0.991304348
clrn1,0.961904762,0.991304348,0.961904762
CABZ01044053.1,0.922539683,0.959016393,0.922539683
zgc:165514,1.0,1.0,1.0
sfrp2l,0.992380952,1.0,0.992380952
SLC7A1,0.986031746,0.991304348,0.986031746
spa17,0.742222222,0.965217391,0.742222222
tyr,0.999365079,1.0,0.999365079
CU655961.3,0.991803279,0.991803279,1.0
pcsk7,0.916825397,0.950819672,0.916825397
rnf168,0.966349206,0.965217391,0.965217391
fndc3a,0.85968254,0.895652174,0.85968254
fgf12b,0.881904762,0.975409836,0.881904762
CABZ01061894.1,0.964444444,0.982608696,0.964444444
fam124b,0.983492063,1.0,0.983492063
FO904901.1,1.0,1.0,1.0
CR385077.1,0.998730159,1.0,0.998730159
grm5b,0.98984127,0.991304348,0.98984127
ENSDARG00000074984,0.998730159,1.0,0.998730159
paf1,0.991803279,0.991803279,0.996190476
nudt8,0.983606557,0.983606557,0.988571429
CR626884.6,0.999365079,1.0,0.999365079
strn4,0.819672131,0.819672131,0.845079365
mecom,0.998730159,1.0,0.998730159
DYNC2H1,0.591111111,0.8524590160000001,0.591111111
CU655961.2,0.981587302,0.983606557,0.981587302
zgc:85932,0.993015873,0.973913043,0.973913043
cldn17,0.967213115,0.967213115,0.991304348
zgc:153039,0.967213115,0.939130435,0.939130435
DMWD,0.991746032,0.991304348,0.991304348
CU655961.1,0.959016393,0.959016393,0.987301587
robo2.1,0.86984127,0.991803279,0.86984127
flj13639,0.996190476,1.0,0.996190476
slitrk5a,0.956825397,0.991803279,0.956825397
CT573366.1,0.999365079,1.0,0.999365079
ctsc,0.970793651,0.973913043,0.970793651
sidt2,0.998730159,1.0,0.998730159
igsf5b,0.926229508,0.926229508,0.978412698
CT573342.2,0.991803279,0.991803279,0.998730159
FO704748.1,0.878095238,0.942622951,0.878095238
zgc:110333,1.0,1.0,1.0
or112-1,1.0,1.0,1.0
CU929391.1,0.982222222,0.991304348,0.982222222
fkrp,0.996190476,1.0,0.996190476
oafa,0.950819672,0.950819672,0.973913043
RNF14.1,0.994285714,1.0,0.994285714
ecel1,0.994920635,0.991304348,0.991304348
CABZ01079081.1,0.999365079,1.0,0.999365079
CABZ01056629.1,1.0,1.0,1.0
folr,0.991803279,0.991803279,0.999365079
pdgfd,0.983606557,0.982608696,0.982608696
socs9,0.998095238,1.0,0.998095238
BX640522.2,0.998730159,1.0,0.998730159
CABZ01086029.1,0.959016393,0.959016393,0.965217391
CABZ01053592.1,0.994920635,1.0,0.994920635
BX323573.1,0.995555556,1.0,0.995555556
BX293559.2,0.998730159,1.0,0.998730159
CABZ01009248.1,0.998730159,1.0,0.998730159
BX927244.2,1.0,1.0,1.0
BX322555.5,0.989206349,0.939130435,0.939130435
CR848683.2,0.991803279,0.991803279,0.994920635
CR848749.2,0.998730159,1.0,0.998730159
CR848749.1,0.982222222,0.983606557,0.982222222
CR944667.3,0.998730159,1.0,0.998730159
BX571707.1,0.991746032,0.982608696,0.982608696
LO018107.1,1.0,1.0,1.0
FO704909.2,0.996825397,1.0,0.996825397
CABZ01067657.1,0.973333333,0.973913043,0.973333333
CABZ01044022.1,0.992380952,1.0,0.992380952
CABZ01044023.1,0.988571429,1.0,0.988571429
CABZ01087564.1,0.987301587,0.991304348,0.987301587
CABZ01087560.1,0.956190476,0.982608696,0.956190476
dclk2b,0.999365079,1.0,0.999365079
camk1gb,0.998095238,0.991304348,0.991304348
dnajc11a,0.974603175,0.991803279,0.974603175
zgc:114123,0.999365079,1.0,0.999365079
scn8aa,0.650793651,0.973913043,0.650793651
nfxl1,0.985396825,0.973913043,0.973913043
cbx5,0.926984127,0.959016393,0.926984127
fam160a1b,0.998730159,1.0,0.998730159
cfap126,0.942857143,0.991304348,0.942857143
ccnq,0.951111111,0.973913043,0.951111111
rbbp8l,0.996190476,1.0,0.996190476
ormdl2,0.954285714,0.975409836,0.954285714
fmnl3,0.68852459,0.6347826089999999,0.6347826089999999
pm20d1.2,0.973968254,0.965217391,0.965217391
eif4e3,0.931428571,0.956521739,0.931428571
thap3,0.997460317,0.991304348,0.991304348
g0s2,1.0,1.0,1.0
otud3,0.983492063,0.982608696,0.982608696
tmprss12,0.998730159,1.0,0.998730159
fbxo44,0.942857143,0.973913043,0.942857143
hck,0.989206349,0.991803279,0.989206349
vwa1,0.942622951,0.930434783,0.930434783
ednrab,1.0,1.0,1.0
si:dkey-9p24.5,0.991803279,0.991803279,1.0
b4galt3,0.895238095,0.947826087,0.895238095
asxl1,0.920634921,0.965217391,0.920634921
top1,0.805079365,0.87704918,0.805079365
si:dkey-98j1.5,1.0,1.0,1.0
pan2,0.956825397,0.973913043,0.956825397
iffo2a,0.926229508,0.926229508,0.946666667
rybpa,0.961269841,0.947826087,0.947826087
raf1a,1.0,1.0,1.0
raf1a.1,0.963809524,0.975409836,0.963809524
si:dkey-93l1.4,1.0,1.0,1.0
bgnb,0.991803279,0.991304348,0.991304348
ppp4r2a,0.935873016,0.939130435,0.935873016
corin,0.991803279,0.991304348,0.991304348
pm20d1.1,0.994285714,0.991304348,0.991304348
lmnl3,0.994920635,1.0,0.994920635
si:dkey-90a13.10,0.982857143,0.991304348,0.982857143
tmco4,0.991803279,0.991304348,0.991304348
her9,0.754098361,0.754098361,0.965217391
myt1a,0.89968254,0.967213115,0.89968254
si:dkey-32e6.6,0.999365079,0.991304348,0.991304348
tas1r1,0.991803279,0.991304348,0.991304348
dip2ba,0.859047619,0.868852459,0.859047619
plagx,0.985396825,0.973913043,0.973913043
si:rp71-1k13.6,0.942622951,0.942622951,0.982608696
htr6,0.999365079,1.0,0.999365079
si:ch73-106g13.1,0.836825397,0.983606557,0.836825397
trappc6b,0.959365079,0.973913043,0.959365079
micos10,0.873650794,0.956521739,0.873650794
pcmtd2a,0.98984127,1.0,0.98984127
AL845357.1,0.996190476,1.0,0.996190476
syap1,0.895238095,0.956521739,0.895238095
her12,1.0,0.991304348,0.991304348
PDZD4.1,0.998730159,0.991304348,0.991304348
pdzrn3a,0.996825397,1.0,0.996825397
zgc:153722,0.991746032,1.0,0.991746032
her4.1,0.5573770490000001,0.5573770490000001,0.7913043479999999
her4.4,0.87704918,0.87704918,0.904347826
her4.3,0.93442623,0.93442623,0.973913043
her4.2,0.590163934,0.590163934,0.8086956519999999
CU571318.1,0.967213115,0.967213115,0.968888889
ccdc115,0.956190476,0.973913043,0.956190476
anks1aa,0.965079365,0.983606557,0.965079365
SIKE1,0.955555556,0.982608696,0.955555556
agrn,0.07682539700000002,0.286885246,0.07682539700000002
si:dkey-109j17.5,0.992380952,0.991304348,0.991304348
her4.2.1,0.68852459,0.68852459,0.895652174
hnrnpa1b,0.897777778,0.904347826,0.897777778
cs,0.895238095,0.918032787,0.895238095
si:ch73-21g5.7,1.0,1.0,1.0
lrp1ab,0.844262295,0.8086956519999999,0.8086956519999999
adcy6a,0.677460317,0.8,0.677460317
tnnc1b,0.998095238,1.0,0.998095238
tktb,0.93442623,0.93442623,0.935873016
oard1,0.991803279,0.991304348,0.991304348
plcg1,0.958730159,0.967213115,0.958730159
fbxl5,0.916190476,0.956521739,0.916190476
si:dkey-1c11.1,1.0,1.0,1.0
taf11,0.956825397,0.991304348,0.956825397
cntn3a.2,0.853968254,0.982608696,0.853968254
ENSDARG00000070393,0.986031746,1.0,0.986031746
IYD,1.0,1.0,1.0
wu:fc63a07,0.978412698,0.983606557,0.978412698
syn2a,0.995555556,1.0,0.995555556
guca1b,1.0,1.0,1.0
mylk2,0.999365079,1.0,0.999365079
zgc:158659,0.978412698,1.0,0.978412698
atf7a,0.895238095,0.904347826,0.895238095
tpx2,0.999365079,1.0,0.999365079
rnf207b,0.970793651,0.991304348,0.970793651
ppp1r14c,0.996825397,1.0,0.996825397
zgc:114081,0.994920635,1.0,0.994920635
icmt,0.982857143,0.983606557,0.982857143
ftr92,1.0,0.991304348,0.991304348
l1cama,0.991803279,0.991803279,0.993015873
slc6a1a,0.991803279,0.991304348,0.991304348
abcg2a,0.998730159,1.0,0.998730159
nfe2,0.975409836,0.975409836,0.996190476
ptpn11b,0.864126984,0.868852459,0.864126984
vgll4a,0.956825397,0.947826087,0.947826087
si:ch73-217b7.1,0.603809524,0.885245902,0.603809524
snrpg,0.966984127,0.975409836,0.966984127
klhdc8b,0.983606557,0.973913043,0.973913043
btr32,0.998095238,0.991304348,0.991304348
ribc1,0.93968254,0.991304348,0.93968254
zgc:100832,0.983606557,0.973913043,0.973913043
tm9sf4,0.914920635,0.913043478,0.913043478
zgc:173570,0.971428571,0.991304348,0.971428571
zhx3,0.746666667,0.860655738,0.746666667
plpbp,0.928888889,0.947826087,0.928888889
ttll10,0.901639344,0.869565217,0.869565217
copz1,0.871111111,0.950819672,0.871111111
zgc:92287,0.959016393,0.959016393,0.982608696
DHX35,0.989206349,0.965217391,0.965217391
MEPCE,0.933333333,0.982608696,0.933333333
chl1a,0.893442623,0.739130435,0.739130435
btr31,0.999365079,1.0,0.999365079
dlg4b,1.0,1.0,1.0
tasorb,0.907936508,0.930434783,0.907936508
tnnc1a,1.0,1.0,1.0
zgc:114174,0.924444444,0.950819672,0.924444444
uhrf1bp1,0.989206349,0.991304348,0.989206349
asb8,0.958095238,0.973913043,0.958095238
rnf114,0.987301587,0.991803279,0.987301587
spata2,0.96952381,0.991304348,0.96952381
xcr1a.1,1.0,1.0,1.0
cacnb3a,0.965714286,0.965217391,0.965217391
atp6ap1a,0.695873016,0.942622951,0.695873016
si:dkey-21o19.2,0.983606557,0.965217391,0.965217391
lrrc23,0.951111111,0.991304348,0.951111111
arhgef19,0.967213115,0.956521739,0.956521739
fyco1a,0.914920635,0.913043478,0.913043478
ephb4b,0.882539683,0.913043478,0.882539683
smc1a,0.984126984,1.0,0.984126984
larp4aa,0.930793651,0.965217391,0.930793651
plagl2,0.925714286,0.843478261,0.843478261
ghrhrl,0.997460317,1.0,0.997460317
tmed4,0.973968254,0.965217391,0.965217391
rcc2,0.973333333,0.982608696,0.973333333
pofut1,0.983606557,0.983606557,0.986666667
ap4b1,0.986031746,0.991803279,0.986031746
CT025912.2,0.998095238,0.991304348,0.991304348
asb14b,0.996190476,1.0,0.996190476
si:dkey-147f3.8,0.9320634919999999,0.93442623,0.9320634919999999
zgc:101663,0.997460317,1.0,0.997460317
si:dkey-32e6.3,0.989206349,0.982608696,0.982608696
cntrob,0.994920635,1.0,0.994920635
CU468730.1,1.0,1.0,1.0
znf740b,0.965079365,0.991803279,0.965079365
kif3b,0.932698413,0.965217391,0.932698413
ENSDARG00000088985,1.0,1.0,1.0
slc25a55b,0.997460317,1.0,0.997460317
taz,0.967619048,0.956521739,0.956521739
si:ch211-207e14.4,0.975409836,0.975409836,0.991304348
myt1b,0.983606557,0.983606557,0.988571429
fam50a,0.859047619,0.913043478,0.859047619
tspan2b,0.999365079,1.0,0.999365079
usp19,0.599365079,0.770491803,0.599365079
ddx23,0.911111111,0.947826087,0.911111111
pfkma,1.0,1.0,1.0
rgs19,0.975409836,0.965217391,0.965217391
actl6b,0.997460317,1.0,0.997460317
cntn3a.1,0.975409836,0.975409836,0.985396825
srm,0.984126984,0.991304348,0.984126984
si:ch73-181d5.4,0.975238095,0.975409836,0.975238095
npbwr2a,1.0,1.0,1.0
XKR7,0.988571429,1.0,0.988571429
cort,1.0,1.0,1.0
birc7,0.998730159,0.991304348,0.991304348
ano11,0.991803279,0.991803279,0.998095238
si:dkey-147f3.8.1,0.959016393,0.959016393,0.973913043
csad,0.991803279,0.991803279,0.995555556
cd63,0.729508197,0.6521739129999999,0.6521739129999999
tcea2,0.975409836,0.939130435,0.939130435
letmd1,0.985396825,0.965217391,0.965217391
masp2,0.998095238,1.0,0.998095238
si:ch73-375g18.1,0.975238095,0.982608696,0.975238095
hm13,0.953015873,0.959016393,0.953015873
lamb2,0.885245902,0.817391304,0.817391304
cables2a,0.912380952,0.950819672,0.912380952
dnah12,0.772698413,0.942622951,0.772698413
elovl4b,0.678730159,0.991304348,0.678730159
sox18,1.0,1.0,1.0
nkain4,0.959016393,0.959016393,0.965217391
si:dkey-178k16.1,0.994285714,1.0,0.994285714
xkr7,0.981587302,0.991304348,0.981587302
ngfa,0.732698413,0.7913043479999999,0.732698413
si:dkey-147f3.4,0.991803279,0.982608696,0.982608696
rbms2b,0.878730159,0.947826087,0.878730159
soga3b,0.96,1.0,0.96
si:dkey-9l20.3,0.999365079,1.0,0.999365079
psmb6,0.838095238,0.918032787,0.838095238
ccm2l,0.989206349,0.991803279,0.989206349
dffa,0.987936508,1.0,0.987936508
zgc:174906,0.970793651,0.975409836,0.970793651
cables2b,0.991803279,0.982608696,0.982608696
rnf146,0.942222222,0.956521739,0.942222222
sars1,0.958095238,0.975409836,0.958095238
si:dkey-66g10.2,0.998095238,1.0,0.998095238
osbpl2a,0.8914285710000001,0.939130435,0.8914285710000001
arhgef10lb,0.836190476,0.913043478,0.836190476
si:ch211-156j22.4,0.998730159,1.0,0.998730159
cdc42l2,0.991803279,0.991803279,1.0
plekhm2,0.913650794,0.973913043,0.913650794
pex14,0.800634921,0.893442623,0.800634921
trappc1,0.921904762,0.92173913,0.92173913
si:dkey-21c19.3,0.981587302,0.991304348,0.981587302
col9a3,0.844262295,0.773913043,0.773913043
tulp1a,0.98984127,0.982608696,0.982608696
cdh24a,0.968253968,0.991803279,0.968253968
ddost,0.900952381,0.92173913,0.900952381
rps21,0.554920635,0.62295082,0.554920635
CR677513.3,0.999365079,1.0,0.999365079
casz1,0.43047619000000004,0.973913043,0.43047619000000004
chchd6a,0.77015873,0.904347826,0.77015873
si:dkeyp-27c8.2,0.927619048,0.991304348,0.927619048
edn3b,1.0,1.0,1.0
si:ch211-197l9.2,1.0,0.982608696,0.982608696
lamb2l,0.975409836,0.975409836,0.991304348
igsf21b,0.996825397,0.991304348,0.991304348
9-Mar,0.997460317,1.0,0.997460317
CR388373.2,0.987936508,0.991803279,0.987936508
hipk1a,0.918032787,0.918032787,0.944761905
dhrs3a,0.902857143,0.982608696,0.902857143
dnmt3bb.2,0.993650794,1.0,0.993650794
zgc:56699,1.0,1.0,1.0
si:rp71-79p20.2,0.880634921,0.893442623,0.880634921
si:rp71-79p20.2.1,1.0,1.0,1.0
selenoi,0.924444444,0.965217391,0.924444444
si:dkey-194e6.2,0.999365079,1.0,0.999365079
CU929143.1,0.999365079,1.0,0.999365079
si:dkeyp-27c8.1,0.998730159,1.0,0.998730159
CR548634.1,0.96952381,0.965217391,0.965217391
dnmt3bb.3,0.983606557,0.983606557,0.991304348
si:ch73-160p18.3,1.0,1.0,1.0
ube2j2,0.975409836,0.975409836,0.975873016
tead3a,0.983606557,0.983606557,0.991304348
acss2,0.876825397,0.886956522,0.876825397
ttll9,0.855873016,0.965217391,0.855873016
zbtb17,0.949206349,0.983606557,0.949206349
phf8,0.95047619,0.930434783,0.930434783
CHST13,0.680327869,0.680327869,0.908571429
mfsd4ab,1.0,1.0,1.0
si:ch73-160p18.4,1.0,1.0,1.0
si:ch211-197l9.5,0.805714286,0.967213115,0.805714286
fitm2,0.983606557,0.983606557,0.991304348
si:dkeyp-27c8.1.1,0.999365079,1.0,0.999365079
r3hdml,0.999365079,1.0,0.999365079
BX294434.1,0.47428571399999997,0.92173913,0.47428571399999997
pfn1,0.967213115,0.967213115,0.985396825
atp6ap1lb,0.983606557,0.983606557,0.99047619
pkp1a,0.998730159,1.0,0.998730159
samhd1,0.995555556,1.0,0.995555556
spen,0.6857142860000001,0.826086957,0.6857142860000001
tbx18,0.996190476,1.0,0.996190476
tnnt2a,0.991803279,0.991803279,0.998095238
arf3a,0.911746032,0.991304348,0.911746032
gss,0.893442623,0.893442623,0.9320634919999999
si:dkey-194e6.1,0.996825397,0.991304348,0.991304348
si:ch73-184c24.1,0.997460317,1.0,0.997460317
vps13d,0.876190476,0.947826087,0.876190476
fam217b,0.982222222,0.983606557,0.982222222
si:rp71-17i16.6,0.999365079,1.0,0.999365079
wnt10b,1.0,1.0,1.0
CR926464.1,0.998730159,1.0,0.998730159
acap3a,0.860655738,0.852173913,0.852173913
ppp1r3da,0.976507937,0.991803279,0.976507937
wnt1,1.0,1.0,1.0
stk35,0.838095238,0.869565217,0.838095238
si:ch211-129o18.4,0.998095238,1.0,0.998095238
rprm3,0.999365079,1.0,0.999365079
pkig,0.28380952400000004,0.756521739,0.28380952400000004
mtg2,0.987301587,0.991304348,0.987301587
soga1,0.428571429,0.747826087,0.428571429
ttpal,0.983492063,0.965217391,0.965217391
rps26,0.680634921,0.686956522,0.680634921
BX957326.4,0.998095238,1.0,0.998095238
tmem82,0.986666667,1.0,0.986666667
hnf4a,0.991803279,0.991304348,0.991304348
CR352232.1,0.991803279,0.991803279,1.0
nucks1b,0.903492063,0.904347826,0.903492063
irak1bp1,0.960634921,0.991803279,0.960634921
ints11,0.92,0.947826087,0.92
si:rp71-17i16.5,1.0,1.0,1.0
eno3,0.959016393,0.939130435,0.939130435
tardbpl,0.806349206,0.819672131,0.806349206
nr4a1,0.68852459,0.68852459,0.857142857
sycp2,0.996825397,1.0,0.996825397
GMEB2,0.959016393,0.959016393,0.977777778
osbpl2b,0.41015873,0.92173913,0.41015873
lsm14b,0.999365079,1.0,0.999365079
pdyn,1.0,1.0,1.0
lad1,0.995555556,0.947826087,0.947826087
klf15,0.970793651,0.956521739,0.956521739
CU459147.1,0.983606557,0.983606557,0.997460317
ikzf4,0.930793651,0.973913043,0.930793651
si:dkey-261l7.2,0.993650794,1.0,0.993650794
TNNC2,1.0,1.0,1.0
slmapb,0.919365079,0.967213115,0.919365079
tnni1a,1.0,1.0,1.0
ftr57,0.998095238,1.0,0.998095238
scp2b,0.977777778,0.982608696,0.977777778
phlda3,0.999365079,1.0,0.999365079
podn,0.983606557,0.983606557,0.996190476
kcnk15,1.0,1.0,1.0
slc1a7b,0.983492063,0.991304348,0.983492063
adrm1,0.963174603,0.982608696,0.963174603
CU855854.1,0.999365079,1.0,0.999365079
tafa4a,0.991803279,0.991304348,0.991304348
tafa1a,0.994920635,0.982608696,0.982608696
CU041363.1,1.0,1.0,1.0
grasp,0.926229508,0.926229508,0.973913043
sult1st5,0.981587302,0.991803279,0.981587302
ubxn10,0.986666667,1.0,0.986666667
cptp,0.94984127,0.982608696,0.94984127
dnajc22,0.999365079,1.0,0.999365079
tnnc2,0.999365079,1.0,0.999365079
exosc10,0.93442623,0.93442623,0.961269841
taf13,0.92,0.956521739,0.92
hsd17b10,0.933333333,0.982608696,0.933333333
phactr3a,0.923174603,0.975409836,0.923174603
csrp1a,0.967213115,0.967213115,0.98984127
irf10,1.0,1.0,1.0
ogfr,0.984126984,0.991803279,0.984126984
sst6,0.826031746,0.983606557,0.826031746
l1camb,0.999365079,1.0,0.999365079
cyp2aa12,0.998730159,1.0,0.998730159
ada,0.970793651,0.956521739,0.956521739
cpne9,0.991803279,0.991803279,0.994920635
fam120c,0.858412698,0.901639344,0.858412698
mybpha,0.991803279,0.973913043,0.973913043
lmbr1l,0.991803279,0.991803279,0.999365079
cyp2aa11,1.0,1.0,1.0
cyp2aa8,0.991803279,0.991803279,0.996825397
phip,0.81147541,0.81147541,0.834782609
pgd,0.893968254,0.926229508,0.893968254
zgc:193690,1.0,1.0,1.0
szrd1,0.966984127,0.982608696,0.966984127
pacsin1a,0.7187301589999999,0.852173913,0.7187301589999999
dgkaa,0.8524590160000001,0.8524590160000001,0.930434783
si:ch73-265d7.2,0.998095238,0.991304348,0.991304348
cyp2aa4,0.991803279,0.991803279,1.0
cyp2aa7,0.991803279,0.991803279,1.0
ccn5,0.999365079,1.0,0.999365079
cmtr1,0.925079365,0.947826087,0.925079365
dhh,1.0,1.0,1.0
pigt,0.924444444,0.965217391,0.924444444
nudt3a,0.94984127,0.956521739,0.94984127
smim29,0.956825397,0.982608696,0.956825397
ENSDARG00000039008,0.98031746,0.982608696,0.98031746
CR548634.2,0.998095238,1.0,0.998095238
lrrc38a,0.984761905,0.991304348,0.984761905
atp13a2,0.959016393,0.959016393,0.973913043
si:dkey-78k11.9,1.0,1.0,1.0
dnmt3bb.1,0.984126984,0.895652174,0.895652174
vwa5b1,0.999365079,1.0,0.999365079
flnb,0.975409836,0.975409836,0.994920635
camta2,0.956825397,0.982608696,0.956825397
kif1c,0.942622951,0.942622951,0.987936508
rnf41,0.900952381,0.918032787,0.900952381
lama5,0.729508197,0.695652174,0.695652174
ephb2a,0.967619048,0.982608696,0.967619048
slc35c2,0.956190476,0.965217391,0.956190476
atp1b2a,0.8647619049999999,0.975409836,0.8647619049999999
CR762407.2,0.967619048,0.982608696,0.967619048
mul1b,0.987936508,1.0,0.987936508
fam43b,1.0,1.0,1.0
pfkfb1,0.994920635,1.0,0.994920635
wfdc2,0.981587302,0.982608696,0.981587302
ENSDARG00000092713,0.998730159,1.0,0.998730159
slc39a5,0.997460317,1.0,0.997460317
kctd6b,0.978412698,0.991304348,0.978412698
hmga1a,0.897777778,0.983606557,0.897777778
abhd6b,1.0,1.0,1.0
kmt2d,0.924444444,0.92173913,0.92173913
