Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
gpr143_slc45a2,0.000408998,0,0,0.028171159,0.000379075,0,0,0,0.001776199
rpe65a_slc45a2,0.000204499,0,0,0.002893254,0.001137225,0.002242152,0,0,0
slc45a2_tm6sf2,0.000204499,0,0.000776398,0.003350084,0.00075815,0,0,0.000513875,0.001776199
slc38a3a_slc45a2,0.002351738,0,0.000776398,0.004416019,0.00227445,0.011210762,0.002314815,0.001027749,0.001776199
rgra_slc45a2,0.000511247,0,0.000776398,0.012638952,0.00075815,0.006726457,0,0.001027749,0.001776199
proca1_slc45a2,0.001635992,0.001251564,0.000776398,0.027409776,0.00075815,0.004484305,0,0,0
msnb_slc45a2,0.000102249,0,0,0.010659357,0,0.002242152,0,0,0
fabp11a_slc45a2,0.003271984,0,0,0.04568296,0,0,0,0.000513875,0
slc45a2_stra6,0.000715746,0,0.000776398,0.029693924,0,0.002242152,0,0,0
cracr2ab_slc45a2,0.000204499,0,0,0.010050251,0,0,0,0,0
rabl6b_slc45a2,0.000715746,0,0,0.016598142,0.00075815,0.002242152,0,0.001541624,0
slc45a2_trpm1b,0.000511247,0,0,0.025582458,0.000379075,0,0,0.001027749,0.001776199
rdh5_slc45a2,0.000102249,0,0,0.001979595,0.000379075,0.002242152,0,0,0.003552398
slc24a4a_slc45a2,0.000204499,0,0,0.002588701,0,0,0,0,0
slc45a2_wfdc1,0.002351738,0,0,0.018577737,0,0,0,0,0
si:ch211-195b13.1_slc45a2,0.001431493,0,0.000776398,0.033805391,0.002653525,0.004484305,0.002314815,0.001541624,0
qdpra_slc45a2,0.000408998,0,0,0.033805391,0.00075815,0,0,0.000513875,0.001776199
fgfbp1b_slc45a2,0,0,0,0.000304553,0,0,0,0,0
cx43_slc45a2,0.003578732,0,0.000776398,0.040962388,0.000379075,0.013452915,0,0,0
inpp5kb_slc45a2,0,0,0,0.007156997,0.000379075,0.004484305,0,0.000513875,0
gpr143_rpe65a,0.000102249,0.001251564,0,0.002740978,0.000379075,0,0,0,0
gpr143_tm6sf2,0.000102249,0,0,0.002893254,0,0,0,0,0
gpr143_slc38a3a,0.001431493,0,0.003881988,0.00350236,0.00227445,0.004484305,0,0.001027749,0.003552398
gpr143_rgra,0.000204499,0.002503129,0,0.010507081,0.001137225,0,0,0,0.001776199
gpr143_proca1,0.001226994,0,0,0.025582458,0.00227445,0,0,0,0
gpr143_msnb,0,0,0,0.009897975,0,0,0,0,0.001776199
fabp11a_gpr143,0.002658487,0,0.002329193,0.037460027,0.00075815,0,0,0.001541624,0
gpr143_stra6,0.000511247,0,0,0.02680067,0.00075815,0,0,0,0
cracr2ab_gpr143,0.000102249,0,0,0.009441145,0.000379075,0,0,0,0
gpr143_rabl6b,0.000613497,0,0.000776398,0.015684483,0.00075815,0,0,0,0
gpr143_trpm1b,0.000613497,0,0.000776398,0.021927821,0.000379075,0,0,0,0.001776199
gpr143_rdh5,0.000102249,0,0.000776398,0.001979595,0.00075815,0,0,0,0.001776199
gpr143_slc24a4a,0,0,0.000776398,0.002284148,0.00075815,0,0,0.000513875,0
gpr143_wfdc1,0.002351738,0,0,0.015532206,0,0,0,0,0
gpr143_si:ch211-195b13.1,0.000817996,0.001251564,0.00931677,0.026952947,0.002653525,0,0,0.000513875,0
gpr143_qdpra,0.000408998,0,0.000776398,0.029693924,0.000379075,0,0,0.000513875,0.001776199
fgfbp1b_gpr143,0,0,0,0.000304553,0,0,0,0,0
cx43_gpr143,0.00204499,0,0.000776398,0.033500838,0,0.004484305,0,0.001027749,0
gpr143_inpp5kb,0,0,0,0.005634232,0.000379075,0,0,0,0
rpe65a_tm6sf2,0.000306748,0.001251564,0,0.001827318,0.001137225,0.004484305,0,0.000513875,0.001776199
rpe65a_slc38a3a,0.001533742,0.002503129,0.00621118,0.001065936,0.010235027,0.033632287,0.006944444,0.003597122,0.003552398
rgra_rpe65a,0.000306748,0.003754693,0.00310559,0.002131871,0.003790751,0.01793722,0,0.003083248,0.010657194
proca1_rpe65a,0.000408998,0.001251564,0.002329193,0.00395919,0.005686126,0.013452915,0.002314815,0.000513875,0.001776199
msnb_rpe65a,0,0,0.000776398,0.001827318,0.000379075,0.002242152,0,0,0.003552398
fabp11a_rpe65a,0.001738241,0,0,0.005634232,0.0015163,0.004484305,0,0.002055498,0.001776199
rpe65a_stra6,0.000408998,0,0.001552795,0.003654637,0.0015163,0.004484305,0.00462963,0.001027749,0.005328597
cracr2ab_rpe65a,0.000204499,0,0,0.002284148,0.000379075,0,0,0,0
rabl6b_rpe65a,0.000204499,0.003754693,0.001552795,0.003350084,0.001895375,0,0,0.000513875,0.003552398
rpe65a_trpm1b,0.000306748,0.002503129,0,0.001827318,0.00075815,0,0,0.002055498,0
rdh5_rpe65a,0.000204499,0.001251564,0,0.001522765,0.001895375,0.004484305,0,0.001027749,0.010657194
rpe65a_slc24a4a,0.000102249,0,0.002329193,0.000609106,0.0015163,0.002242152,0,0.001541624,0
rpe65a_wfdc1,0.00194274,0,0,0.00350236,0.00075815,0,0,0,0
rpe65a_si:ch211-195b13.1,0.000613497,0.001251564,0.01863354,0.003045531,0.015542077,0.011210762,0.023148148,0.009763618,0.021314387
qdpra_rpe65a,0.000204499,0,0,0.004111466,0.0015163,0.004484305,0,0.000513875,0.003552398
fgfbp1b_rpe65a,0.000102249,0,0,0,0,0,0,0,0
cx43_rpe65a,0.001840491,0,0,0.004263743,0.00075815,0.042600897,0.002314815,0,0.003552398
inpp5kb_rpe65a,0.000102249,0.002503129,0,0.001827318,0.0015163,0.004484305,0,0,0.001776199
slc38a3a_tm6sf2,0.001533742,0.005006258,0.000776398,0.00045683,0.004548901,0.011210762,0,0.001027749,0.001776199
rgra_tm6sf2,0.000306748,0.001251564,0.000776398,0.001675042,0.001895375,0.00896861,0.002314815,0.000513875,0.003552398
proca1_tm6sf2,0.000817996,0,0.00310559,0.003197807,0.001895375,0.004484305,0,0,0.003552398
msnb_tm6sf2,0,0,0.000776398,0.002436425,0.000379075,0,0,0,0.001776199
fabp11a_tm6sf2,0.001226994,0.001251564,0,0.004111466,0.00075815,0,0,0.000513875,0
stra6_tm6sf2,0.000613497,0.002503129,0.001552795,0.002893254,0.00075815,0,0,0.000513875,0.001776199
cracr2ab_tm6sf2,0.000102249,0,0,0.002284148,0,0,0,0,0
rabl6b_tm6sf2,0.000102249,0.001251564,0.000776398,0.002284148,0.00075815,0,0,0.001027749,0.003552398
tm6sf2_trpm1b,0.000102249,0,0,0.002436425,0.000379075,0.002242152,0,0,0
rdh5_tm6sf2,0.000102249,0.001251564,0.001552795,0.000609106,0.001137225,0,0,0,0.003552398
slc24a4a_tm6sf2,0,0.001251564,0.000776398,0.000304553,0.00075815,0,0,0.000513875,0.001776199
tm6sf2_wfdc1,0.000817996,0,0,0.001827318,0.000379075,0,0,0,0
si:ch211-195b13.1_tm6sf2,0.000408998,0,0.002329193,0.003045531,0.004169826,0.00896861,0.00462963,0.001541624,0.001776199
qdpra_tm6sf2,0.000102249,0,0,0.003806913,0.00075815,0,0,0.000513875,0.001776199
fgfbp1b_tm6sf2,0.000102249,0,0,0.000152277,0,0,0,0,0
cx43_tm6sf2,0.001533742,0,0,0.00350236,0.00075815,0.011210762,0,0.000513875,0
inpp5kb_tm6sf2,0,0,0,0.001827318,0.00075815,0,0,0.000513875,0.001776199
rgra_slc38a3a,0.002249489,0.002503129,0.01863354,0.003197807,0.018195603,0.226457399,0.009259259,0.008735868,0.017761989
proca1_slc38a3a,0.024642127,0.006257822,0.016304348,0.024516522,0.026535254,0.080717489,0.011574074,0.002569373,0.003552398
msnb_slc38a3a,0.000408998,0.003754693,0.001552795,0.001827318,0.001137225,0.006726457,0,0.001541624,0.008880995
fabp11a_slc38a3a,0.034969325,0.007509387,0.004658385,0.039439622,0.006444276,0.049327354,0.002314815,0.005652621,0.001776199
slc38a3a_stra6,0.004498978,0.002503129,0.00621118,0.016141313,0.006065201,0.01793722,0.00462963,0.002055498,0.005328597
cracr2ab_slc38a3a,0.000613497,0.001251564,0,0.001675042,0.000379075,0,0,0.000513875,0.001776199
rabl6b_slc38a3a,0.008588957,0.003754693,0.020962733,0.006700168,0.013267627,0.042600897,0.006944444,0.001541624,0.001776199
slc38a3a_trpm1b,0.003680982,0,0.003881988,0.007004721,0.00227445,0.031390135,0.002314815,0.007708119,0.001776199
rdh5_slc38a3a,0.001022495,0.001251564,0.00621118,0.000761383,0.007581501,0.015695067,0,0.002055498,0.005328597
slc24a4a_slc38a3a,0.000408998,0.002503129,0.02173913,0.000609106,0.012509477,0.002242152,0.002314815,0.004110997,0.001776199
slc38a3a_wfdc1,0.03394683,0.002503129,0.001552795,0.03030303,0.002653525,0.011210762,0.002314815,0,0.003552398
si:ch211-195b13.1_slc38a3a,0.012678937,0.010012516,0.10636646,0.015989036,0.110689917,0.130044843,0.104166667,0.028263104,0.03374778
qdpra_slc38a3a,0.002965235,0.002503129,0.00621118,0.006395614,0.003790751,0.022421525,0.002314815,0.002055498,0.007104796
fgfbp1b_slc38a3a,0.000511247,0,0,0.000152277,0,0.002242152,0,0,0
cx43_slc38a3a,0.051431493,0.008760951,0.011645963,0.031368966,0.007202426,0.513452915,0.009259259,0.005138746,0.007104796
inpp5kb_slc38a3a,0.001738241,0.005006258,0.002329193,0.002740978,0.001895375,0.060538117,0,0.002055498,0.007104796
proca1_rgra,0.001226994,0,0.005434783,0.0149231,0.007581501,0.038116592,0,0,0.001776199
msnb_rgra,0,0,0.001552795,0.005329679,0.000379075,0.002242152,0,0.000513875,0.007104796
fabp11a_rgra,0.003271984,0,0.001552795,0.026039287,0.00075815,0.020179372,0,0.001027749,0
rgra_stra6,0.000715746,0.001251564,0.002329193,0.01537993,0.00227445,0.013452915,0,0.001541624,0.005328597
cracr2ab_rgra,0.000204499,0,0,0.005481955,0.000379075,0,0,0,0
rabl6b_rgra,0.000102249,0.001251564,0.005434783,0.008832039,0.003790751,0.013452915,0.002314815,0.001541624,0.001776199
rgra_trpm1b,0.000408998,0,0.000776398,0.010811634,0.00075815,0.01793722,0,0.005138746,0.003552398
rdh5_rgra,0.000204499,0.003754693,0,0.001827318,0.002653525,0.011210762,0.002314815,0.001027749,0.014209591
rgra_slc24a4a,0,0,0.008540373,0.001218212,0.004169826,0.002242152,0.002314815,0.004110997,0
rgra_wfdc1,0.003476483,0,0.000776398,0.01187757,0.001137225,0.002242152,0.002314815,0,0
rgra_si:ch211-195b13.1,0.001431493,0.006257822,0.027173913,0.015227653,0.026914329,0.062780269,0.027777778,0.016957862,0.040852575
qdpra_rgra,0.000306748,0,0.001552795,0.013248058,0.00075815,0.013452915,0.002314815,0.000513875,0.007104796
fgfbp1b_rgra,0,0,0,0.000304553,0,0,0,0,0
cx43_rgra,0.003578732,0,0.00621118,0.023146033,0.002653525,0.228699552,0.006944444,0.002055498,0.008880995
inpp5kb_rgra,0.000102249,0,0.001552795,0.004111466,0.0015163,0.029147982,0,0.001541624,0.005328597
msnb_proca1,0.000102249,0,0.000776398,0.009288869,0.00075815,0.002242152,0,0,0.001776199
fabp11a_proca1,0.019734151,0.002503129,0.00621118,0.156235724,0.012130402,0.011210762,0.002314815,0.001541624,0
proca1_stra6,0.002147239,0.001251564,0.004658385,0.073092736,0.0030326,0.00896861,0,0,0.001776199
cracr2ab_proca1,0.000306748,0,0,0.009288869,0,0,0,0,0
proca1_rabl6b,0.00408998,0.001251564,0.004658385,0.0272575,0.006065201,0.00896861,0.00462963,0.000513875,0.001776199
proca1_trpm1b,0.001738241,0,0.000776398,0.026648393,0.00075815,0.004484305,0,0,0
proca1_rdh5,0.000306748,0,0.000776398,0.003045531,0.001137225,0.004484305,0,0,0.001776199
proca1_slc24a4a,0.000102249,0,0.005434783,0.002588701,0.004927976,0.004484305,0,0.000513875,0.001776199
proca1_wfdc1,0.019427403,0,0,0.08040201,0.00075815,0,0.002314815,0.000513875,0.001776199
proca1_si:ch211-195b13.1,0.008384458,0.001251564,0.028726708,0.071569971,0.049658832,0.031390135,0.023148148,0.002569373,0.005328597
proca1_qdpra,0.001635992,0,0.001552795,0.034871326,0.001895375,0.002242152,0,0,0.001776199
fgfbp1b_proca1,0.000306748,0,0,0.000761383,0,0.002242152,0,0,0
cx43_proca1,0.030368098,0,0.00310559,0.117405208,0.0030326,0.100896861,0.002314815,0.000513875,0
inpp5kb_proca1,0.001431493,0.001251564,0.001552795,0.009745698,0.000379075,0.013452915,0,0.000513875,0.001776199
fabp11a_msnb,0.000306748,0,0,0.012182123,0,0,0,0,0.001776199
msnb_stra6,0,0,0,0.010050251,0.000379075,0.002242152,0,0,0.003552398
cracr2ab_msnb,0,0.001251564,0,0.005938785,0,0,0,0,0
msnb_rabl6b,0,0,0.000776398,0.006700168,0,0,0,0.000513875,0
msnb_trpm1b,0.000102249,0,0,0.00746155,0,0,0,0,0
msnb_rdh5,0,0,0.000776398,0.001218212,0.000379075,0.002242152,0,0.000513875,0.003552398
msnb_slc24a4a,0,0,0.000776398,0.001675042,0.000379075,0,0,0,0
msnb_wfdc1,0.000102249,0,0,0.005786508,0.001137225,0,0,0,0
msnb_si:ch211-195b13.1,0,0.001251564,0.001552795,0.010050251,0.0015163,0.002242152,0,0.001027749,0.008880995
msnb_qdpra,0,0,0,0.010354804,0,0,0,0,0.001776199
fgfbp1b_msnb,0,0,0,0.000152277,0,0,0,0,0
cx43_msnb,0.000408998,0,0,0.011116187,0.000379075,0.006726457,0,0.001541624,0
inpp5kb_msnb,0,0,0,0.003350084,0.000379075,0.002242152,0,0,0.003552398
fabp11a_stra6,0.011349693,0.001251564,0.00310559,0.159738084,0.00075815,0,0.002314815,0.001027749,0
cracr2ab_fabp11a,0.000306748,0,0,0.011268464,0,0,0,0.000513875,0
fabp11a_rabl6b,0.010327198,0.006257822,0.007763975,0.054210446,0.004927976,0.002242152,0.002314815,0.005652621,0
fabp11a_trpm1b,0.008793456,0,0.000776398,0.052839957,0.000379075,0.004484305,0,0.000513875,0
fabp11a_rdh5,0.001635992,0.002503129,0.000776398,0.003806913,0,0,0,0.000513875,0.001776199
fabp11a_slc24a4a,0.000715746,0.001251564,0.000776398,0.003197807,0.00075815,0,0,0,0
fabp11a_wfdc1,0.072903885,0.003754693,0.004658385,0.173747526,0.003411676,0.00896861,0.006944444,0.002055498,0
fabp11a_si:ch211-195b13.1,0.025460123,0.002503129,0.01242236,0.131414649,0.007202426,0.011210762,0.011574074,0.007708119,0.003552398
fabp11a_qdpra,0.006134969,0.001251564,0.002329193,0.067763058,0.001137225,0.011210762,0,0.001541624,0.001776199
fabp11a_fgfbp1b,0.000511247,0,0.000776398,0.001370489,0,0,0,0,0
cx43_fabp11a,0.08394683,0.005006258,0.005434783,0.263742957,0.004548901,0.051569507,0.00462963,0.001541624,0
fabp11a_inpp5kb,0.000715746,0.002503129,0,0.013704888,0.000379075,0.00896861,0,0.001027749,0
cracr2ab_stra6,0.000204499,0,0,0.009136592,0.000379075,0,0,0,0
rabl6b_stra6,0.001431493,0,0.004658385,0.026952947,0.000379075,0,0,0,0
stra6_trpm1b,0.001124744,0,0.000776398,0.029846201,0.000379075,0,0,0.001541624,0
rdh5_stra6,0.000408998,0,0.000776398,0.002588701,0.001137225,0.004484305,0,0.000513875,0.005328597
slc24a4a_stra6,0.000102249,0.001251564,0.00310559,0.002588701,0.0015163,0,0,0,0
stra6_wfdc1,0.007361963,0,0.000776398,0.064260697,0.00075815,0,0,0,0.001776199
si:ch211-195b13.1_stra6,0.002351738,0.001251564,0.011645963,0.066849399,0.006444276,0.006726457,0.011574074,0.002055498,0.005328597
qdpra_stra6,0.001226994,0,0.002329193,0.036546368,0.001137225,0,0,0,0.005328597
fgfbp1b_stra6,0.000102249,0,0,0.000761383,0,0,0,0,0
cx43_stra6,0.007668712,0,0.004658385,0.100807066,0.000379075,0.024663677,0,0.000513875,0.001776199
inpp5kb_stra6,0,0,0,0.009897975,0.001137225,0.004484305,0,0.000513875,0.001776199
cracr2ab_rabl6b,0.000204499,0,0,0.006395614,0,0,0,0,0
cracr2ab_trpm1b,0.000102249,0,0,0.007156997,0.000379075,0,0,0,0
cracr2ab_rdh5,0,0,0,0.001370489,0.000379075,0,0,0,0
cracr2ab_slc24a4a,0,0,0,0.001218212,0.000379075,0,0,0,0
cracr2ab_wfdc1,0.000511247,0,0,0.005634232,0,0,0,0,0
cracr2ab_si:ch211-195b13.1,0.000204499,0,0,0.008984316,0.00075815,0,0,0.001027749,0.001776199
cracr2ab_qdpra,0.000102249,0,0,0.010354804,0,0,0,0,0
cracr2ab_fgfbp1b,0,0,0,0.000152277,0,0,0,0,0
cracr2ab_cx43,0.000511247,0,0,0.011116187,0,0.002242152,0,0,0
cracr2ab_inpp5kb,0.000204499,0,0,0.00350236,0.000379075,0,0,0,0
rabl6b_trpm1b,0.001329243,0,0.001552795,0.015075377,0.000379075,0,0,0.001541624,0
rabl6b_rdh5,0.000204499,0,0.000776398,0.001979595,0.00075815,0.002242152,0.002314815,0,0.001776199
rabl6b_slc24a4a,0.000102249,0.002503129,0.006987578,0.001675042,0.001137225,0.002242152,0,0.000513875,0.001776199
rabl6b_wfdc1,0.007668712,0,0,0.026039287,0.000379075,0.002242152,0.002314815,0.000513875,0
rabl6b_si:ch211-195b13.1,0.003271984,0.001251564,0.027950311,0.02680067,0.018953753,0.011210762,0.023148148,0.001027749,0.007104796
qdpra_rabl6b,0.001124744,0,0.000776398,0.019034567,0.000379075,0.004484305,0,0.000513875,0
fgfbp1b_rabl6b,0.000102249,0,0.000776398,0.000304553,0,0,0,0,0
cx43_rabl6b,0.010327198,0,0.003881988,0.039591899,0.001895375,0.035874439,0.00462963,0,0
inpp5kb_rabl6b,0.000204499,0.001251564,0.000776398,0.004111466,0.000379075,0,0,0.000513875,0
rdh5_trpm1b,0.000204499,0,0,0.000913659,0.001137225,0,0,0,0.001776199
slc24a4a_trpm1b,0.000204499,0,0.000776398,0.002284148,0.000379075,0,0.002314815,0.000513875,0
trpm1b_wfdc1,0.008793456,0.001251564,0,0.026191564,0,0.00896861,0,0,0
si:ch211-195b13.1_trpm1b,0.003476483,0,0.006987578,0.033653114,0.003411676,0.00896861,0.006944444,0.012846865,0.005328597
qdpra_trpm1b,0.000511247,0,0,0.028780265,0,0,0,0,0.001776199
fgfbp1b_trpm1b,0,0,0,0.000304553,0,0,0,0,0
cx43_trpm1b,0.008179959,0.001251564,0.000776398,0.04613979,0.000379075,0.033632287,0,0.001027749,0
inpp5kb_trpm1b,0.000102249,0.001251564,0.002329193,0.005329679,0.000379075,0.002242152,0,0,0
rdh5_slc24a4a,0,0,0.002329193,0.00045683,0.002653525,0,0,0,0
rdh5_wfdc1,0.000920245,0,0,0.001522765,0.000379075,0,0,0.001027749,0
rdh5_si:ch211-195b13.1,0.000408998,0.002503129,0.007763975,0.002893254,0.007960576,0.004484305,0.006944444,0.004624872,0.014209591
qdpra_rdh5,0.000408998,0,0.001552795,0.002284148,0,0,0,0.000513875,0.005328597
fgfbp1b_rdh5,0,0,0,0,0,0,0,0,0
cx43_rdh5,0.001329243,0,0.000776398,0.002893254,0,0.013452915,0,0.000513875,0
inpp5kb_rdh5,0,0,0,0.001370489,0.001137225,0.004484305,0,0.000513875,0.005328597
slc24a4a_wfdc1,0.000817996,0,0,0.002284148,0.000379075,0,0,0,0
si:ch211-195b13.1_slc24a4a,0.000306748,0,0.038043478,0.002588701,0.020470053,0,0.011574074,0.009249743,0.003552398
qdpra_slc24a4a,0,0,0,0.002436425,0.000379075,0,0,0.000513875,0
fgfbp1b_slc24a4a,0,0,0,0.000152277,0,0,0,0,0
cx43_slc24a4a,0.000715746,0.001251564,0.006987578,0.003197807,0.0015163,0.004484305,0,0.001027749,0
inpp5kb_slc24a4a,0,0.001251564,0.001552795,0.000761383,0.00075815,0,0,0,0
si:ch211-195b13.1_wfdc1,0.019427403,0,0.005434783,0.068219887,0.001895375,0.004484305,0.006944444,0.001027749,0.003552398
qdpra_wfdc1,0.003783231,0,0.000776398,0.030150754,0.000379075,0,0.002314815,0,0
fgfbp1b_wfdc1,0.000408998,0,0,0.000304553,0,0,0,0,0
cx43_wfdc1,0.076993865,0.003754693,0.00310559,0.129587331,0.001895375,0.015695067,0.00462963,0,0.001776199
inpp5kb_wfdc1,0.001022495,0,0,0.007613827,0.000379075,0,0,0,0
qdpra_si:ch211-195b13.1,0.002249489,0.005006258,0.007763975,0.037916857,0.005307051,0.004484305,0.009259259,0.002569373,0.008880995
fgfbp1b_si:ch211-195b13.1,0.000102249,0,0,0.000761383,0,0.002242152,0,0,0
cx43_si:ch211-195b13.1,0.023721881,0.003754693,0.02173913,0.102786661,0.009855951,0.161434978,0.020833333,0.006166495,0.012433393
inpp5kb_si:ch211-195b13.1,0.000408998,0.002503129,0.003881988,0.009593422,0.002653525,0.029147982,0,0.002055498,0.005328597
fgfbp1b_qdpra,0.000102249,0,0,0.00045683,0,0,0,0,0
cx43_qdpra,0.004498978,0,0.001552795,0.0571037,0,0.022421525,0,0,0.001776199
inpp5kb_qdpra,0,0,0,0.007156997,0.000379075,0.004484305,0,0.000513875,0.003552398
cx43_fgfbp1b,0.001022495,0,0,0.001065936,0,0.002242152,0,0,0
fgfbp1b_inpp5kb,0,0,0,0.000152277,0,0,0,0,0
cx43_inpp5kb,0.001840491,0,0.000776398,0.012334399,0,0.062780269,0,0,0.001776199
actc1b_pabpc4,0.000511247,0,0,0.000304553,0.00075815,0,0,0,0
acta1b_actc1b,0,0,0,0,0.000379075,0,0,0,0
actc1b_zgc:92518,0.000204499,0,0,0,0,0,0,0,0
actc1b_myog,0.00194274,0.002503129,0.000776398,0.000152277,0.001137225,0,0,0.000513875,0
actc1b_fxr2,0.001738241,0.005006258,0.001552795,0.001370489,0.001137225,0,0,0,0
actc1b_smyd2b,0,0,0,0,0,0,0,0,0
actc1b_rbfox1l,0.000102249,0,0,0,0,0,0,0,0
hsp90aa1.1_pabpc4,0.000613497,0,0,0.000304553,0.00075815,0.002242152,0,0,0
acta1b_hsp90aa1.1,0,0,0,0,0,0,0,0,0
hsp90aa1.1_zgc:92518,0.000613497,0,0,0,0,0,0,0,0
hsp90aa1.1_myog,0.002147239,0.001251564,0,0,0.000379075,0,0,0,0
fxr2_hsp90aa1.1,0.011656442,0.001251564,0.000776398,0.001370489,0.001137225,0.002242152,0,0,0
hsp90aa1.1_smyd2b,0,0,0,0,0,0.002242152,0,0,0
hsp90aa1.1_rbfox1l,0.000102249,0,0,0,0,0,0,0,0
ckma_pabpc4,0,0,0,0.000152277,0,0,0,0.000513875,0
acta1b_ckma,0,0,0,0.000152277,0,0,0,0,0
ckma_zgc:92518,0.000102249,0,0,0,0,0,0,0,0
ckma_myog,0.000102249,0,0,0,0,0,0,0,0
ckma_fxr2,0.000306748,0,0.002329193,0.00045683,0.001137225,0,0.002314815,0,0
ckma_smyd2b,0,0,0,0.000152277,0,0,0,0,0
ckma_rbfox1l,0.000102249,0,0,0.000152277,0,0,0,0,0
actc1a_pabpc4,0.000204499,0,0,0.000304553,0.00075815,0,0,0,0
acta1b_actc1a,0,0,0,0.000304553,0,0,0,0,0
actc1a_zgc:92518,0.000102249,0,0,0,0,0,0,0,0
actc1a_myog,0.000306748,0,0,0,0.00075815,0,0,0,0
actc1a_fxr2,0.000715746,0.001251564,0,0.004568296,0,0,0,0,0
actc1a_smyd2b,0,0,0,0.000152277,0,0,0,0,0
actc1a_rbfox1l,0.000102249,0,0,0.000304553,0,0,0,0,0
aldoab_pabpc4,0,0,0,0,0.000379075,0,0,0,0
acta1b_aldoab,0,0,0,0,0,0,0,0,0
aldoab_zgc:92518,0,0,0,0,0,0,0,0,0
aldoab_myog,0.000306748,0,0,0,0.00075815,0,0,0,0
aldoab_fxr2,0.000204499,0,0,0,0,0,0,0,0
aldoab_smyd2b,0,0,0,0,0,0,0,0,0
aldoab_rbfox1l,0,0,0,0,0,0,0,0,0
ckmb_pabpc4,0,0,0,0,0.000379075,0,0,0,0
acta1b_pabpc4,0,0,0,0,0,0,0,0,0
acta1a_pabpc4,0.000306748,0,0,0.001218212,0.000379075,0,0,0,0
pabpc4_tnnc2,0,0,0,0,0,0,0,0,0
pabpc4_ttn.2,0.000306748,0,0,0,0.000379075,0,0,0,0
desma_pabpc4,0.000102249,0,0,0,0.000379075,0,0,0,0
mylpfa_pabpc4,0,0,0,0,0,0,0,0,0.001776199
myl1_pabpc4,0.000102249,0,0,0.00045683,0,0,0,0,0
pabpc4_ttn.1,0.000204499,0,0,0.000152277,0.000379075,0,0,0,0
atp2a1_pabpc4,0,0,0,0.000152277,0,0,0,0,0
mylz3_pabpc4,0.000102249,0,0,0.000152277,0,0,0,0,0
pabpc4_tnnt3b,0.000102249,0,0,0.000152277,0.000379075,0,0,0,0
pabpc4_pvalb2,0,0,0,0,0,0,0,0,0
pabpc4_tpma,0,0,0,0.000304553,0,0,0,0,0
pabpc4_zgc:92518,0,0,0,0,0,0,0,0,0
pabpc4_tnnt3a,0,0,0,0.000152277,0,0,0,0,0
myog_pabpc4,0.000306748,0,0,0.000152277,0.000379075,0,0,0,0
pabpc4_si:ch73-367p23.2,0,0,0,0,0,0,0,0,0
fxr2_pabpc4,0.001431493,0.001251564,0,0.006091061,0.000379075,0.002242152,0,0,0
mybphb_pabpc4,0,0,0,0.000304553,0,0,0,0,0
pabpc4_tmem38a,0.000204499,0,0.000776398,0.000304553,0.000379075,0,0,0,0
pabpc4_tnni2a.4,0,0,0,0,0,0,0,0,0
pabpc4_smyd2b,0,0,0,0,0,0.002242152,0,0,0
pabpc4_rbfox1l,0,0,0,0,0,0,0,0,0
acta1b_ckmb,0,0,0,0,0,0,0,0,0
ckmb_zgc:92518,0,0,0,0,0,0,0,0,0
ckmb_myog,0.000102249,0,0,0,0.00075815,0,0,0,0
ckmb_fxr2,0.000204499,0.001251564,0.001552795,0,0,0,0,0,0
ckmb_smyd2b,0,0,0,0,0,0,0,0,0
ckmb_rbfox1l,0,0,0,0,0,0,0,0,0
acta1a_acta1b,0,0,0,0.000609106,0,0,0,0,0
acta1b_tnnc2,0,0,0,0,0,0,0,0,0
acta1b_ttn.2,0,0,0,0.000304553,0,0,0,0,0
acta1b_desma,0,0,0,0.000152277,0,0,0,0,0
acta1b_mylpfa,0,0,0,0,0,0,0,0,0
acta1b_myl1,0,0,0,0,0,0,0,0,0
acta1b_ttn.1,0,0,0,0,0,0,0,0,0
acta1b_atp2a1,0,0,0,0.000152277,0,0,0,0,0
acta1b_mylz3,0,0,0,0,0,0,0,0,0
acta1b_tnnt3b,0,0,0,0.000152277,0,0,0,0,0
acta1b_pvalb2,0,0,0,0,0,0,0,0,0
acta1b_tpma,0,0,0,0.000152277,0,0,0,0,0.001776199
acta1b_zgc:92518,0,0,0,0,0,0,0,0,0
acta1b_tnnt3a,0,0,0,0,0,0,0,0,0
acta1b_myog,0,0,0,0,0,0,0,0,0
acta1b_si:ch73-367p23.2,0,0,0,0,0,0,0,0,0
acta1b_fxr2,0.000102249,0.001251564,0,0.001370489,0,0,0,0,0
acta1b_mybphb,0,0,0,0,0,0,0,0,0
acta1b_tmem38a,0,0,0,0.000152277,0,0,0,0,0
acta1b_tnni2a.4,0,0,0,0,0,0,0,0,0
acta1b_smyd2b,0,0,0,0.000152277,0,0,0,0,0
acta1b_rbfox1l,0,0,0,0.000304553,0,0,0,0,0
acta1a_zgc:92518,0.000102249,0,0,0,0,0,0,0,0
acta1a_myog,0.000306748,0.001251564,0.000776398,0,0,0,0,0,0
acta1a_fxr2,0.000102249,0.001251564,0.001552795,0.005938785,0,0,0.002314815,0,0
acta1a_smyd2b,0,0,0,0,0,0,0,0,0
