Gene,HCs,Macula.SCs,Crista.SCs
emc9_med21,0.001904762,0,0
dclre1a_pcf11,0.000634921,0,0
dclre1a_tmem147,0,0,0
dclre1a_haus7,0,0,0
dclre1a_irf5,0,0,0
dclre1a_timm9,0,0,0
bxdc2_dclre1a,0,0,0
dclre1a_mmachc,0,0,0
dclre1a_zmat5,0,0,0
dclre1a_npm2a,0,0,0
btr04_dclre1a,0,0,0
dclre1a_mrpl57,0,0,0
dclre1a_spout1,0,0,0
dclre1a_tph1a,0,0,0
dclre1a_nsmce4a,0,0,0
dclre1a_mrpl48,0,0,0
dclre1a_tbl2,0.000634921,0,0.008695652
adat3_dclre1a,0,0,0
dclre1a_patl1,0,0,0
dclre1a_sf3b4,0,0,0
dclre1a_emc9,0,0,0
pcf11_tmem147,0.012698413,0.016393443,0
haus7_pcf11,0.001269841,0,0
irf5_pcf11,0.000634921,0,0.008695652
pcf11_timm9,0.003809524,0,0
bxdc2_pcf11,0.005714286,0,0
mmachc_pcf11,0,0,0
pcf11_zmat5,0.005079365,0.016393443,0.008695652
npm2a_pcf11,0.006349206,0,0.008695652
btr04_pcf11,0.029206349,0.016393443,0
mrpl57_pcf11,0.013968254,0.008196721,0
pcf11_spout1,0.003809524,0.008196721,0
pcf11_tph1a,0,0,0
nsmce4a_pcf11,0.002539683,0,0
mrpl48_pcf11,0.008253968,0.016393443,0.008695652
pcf11_tbl2,0.008888889,0.008196721,0
adat3_pcf11,0.001269841,0,0
patl1_pcf11,0.019047619,0.008196721,0.008695652
pcf11_sf3b4,0.002539683,0,0
emc9_pcf11,0.008888889,0,0.008695652
haus7_tmem147,0.001904762,0,0
irf5_tmem147,0,0.008196721,0.008695652
timm9_tmem147,0.003809524,0,0
bxdc2_tmem147,0.000634921,0,0
mmachc_tmem147,0.000634921,0,0
tmem147_zmat5,0.003174603,0,0
npm2a_tmem147,0.003174603,0,0
btr04_tmem147,0.005714286,0,0
mrpl57_tmem147,0.001904762,0.008196721,0
spout1_tmem147,0.000634921,0,0
tmem147_tph1a,0.000634921,0,0
nsmce4a_tmem147,0.001269841,0,0
mrpl48_tmem147,0.003174603,0.008196721,0
tbl2_tmem147,0.001269841,0,0
adat3_tmem147,0,0,0
patl1_tmem147,0.003809524,0.008196721,0
sf3b4_tmem147,0,0,0
emc9_tmem147,0.001904762,0,0
haus7_irf5,0,0,0
haus7_timm9,0.000634921,0,0
bxdc2_haus7,0,0,0
haus7_mmachc,0,0,0
haus7_zmat5,0.000634921,0,0
haus7_npm2a,0.000634921,0,0
btr04_haus7,0.001269841,0,0
haus7_mrpl57,0,0,0
haus7_spout1,0,0,0
haus7_tph1a,0,0,0
haus7_nsmce4a,0,0,0
haus7_mrpl48,0,0,0
haus7_tbl2,0,0,0
adat3_haus7,0,0,0
haus7_patl1,0.000634921,0,0
haus7_sf3b4,0,0,0
emc9_haus7,0,0,0
irf5_timm9,0.000634921,0,0
bxdc2_irf5,0,0,0
irf5_mmachc,0,0,0
irf5_zmat5,0,0,0
irf5_npm2a,0,0,0
btr04_irf5,0.000634921,0,0
irf5_mrpl57,0,0,0
irf5_spout1,0,0,0
irf5_tph1a,0,0,0
irf5_nsmce4a,0,0,0
irf5_mrpl48,0,0,0
irf5_tbl2,0,0,0
adat3_irf5,0,0,0
irf5_patl1,0,0,0
irf5_sf3b4,0,0,0
emc9_irf5,0,0,0
bxdc2_timm9,0,0.008196721,0
mmachc_timm9,0.000634921,0,0
timm9_zmat5,0.001904762,0,0
npm2a_timm9,0.000634921,0,0
btr04_timm9,0.003174603,0,0
mrpl57_timm9,0.001269841,0,0
spout1_timm9,0.000634921,0,0
timm9_tph1a,0.000634921,0,0
nsmce4a_timm9,0.000634921,0,0
mrpl48_timm9,0.001904762,0,0
tbl2_timm9,0.001269841,0,0
adat3_timm9,0.000634921,0.008196721,0
patl1_timm9,0.001269841,0,0
sf3b4_timm9,0.000634921,0,0
emc9_timm9,0.000634921,0,0
bxdc2_mmachc,0,0,0
bxdc2_zmat5,0.001269841,0,0
bxdc2_npm2a,0.000634921,0,0
btr04_bxdc2,0.001269841,0,0
bxdc2_mrpl57,0.000634921,0,0
bxdc2_spout1,0.000634921,0,0
bxdc2_tph1a,0,0,0
bxdc2_nsmce4a,0,0,0
bxdc2_mrpl48,0.000634921,0,0
bxdc2_tbl2,0,0,0
adat3_bxdc2,0,0.008196721,0
bxdc2_patl1,0.001269841,0,0
bxdc2_sf3b4,0,0,0
bxdc2_emc9,0.000634921,0,0
mmachc_zmat5,0.000634921,0,0
mmachc_npm2a,0,0,0
btr04_mmachc,0,0,0
mmachc_mrpl57,0.001269841,0,0
mmachc_spout1,0,0,0
mmachc_tph1a,0,0,0
mmachc_nsmce4a,0,0,0
mmachc_mrpl48,0,0,0
mmachc_tbl2,0,0,0
adat3_mmachc,0,0,0
mmachc_patl1,0,0,0
mmachc_sf3b4,0,0,0
emc9_mmachc,0,0,0
npm2a_zmat5,0.001269841,0,0
btr04_zmat5,0.003809524,0,0
mrpl57_zmat5,0.003809524,0,0
spout1_zmat5,0.000634921,0,0
tph1a_zmat5,0,0,0
nsmce4a_zmat5,0.001269841,0,0
mrpl48_zmat5,0.001269841,0,0
tbl2_zmat5,0.001269841,0.008196721,0
adat3_zmat5,0,0,0
patl1_zmat5,0.004444444,0,0
sf3b4_zmat5,0,0,0
emc9_zmat5,0.001269841,0,0
btr04_npm2a,0.003809524,0,0
mrpl57_npm2a,0.002539683,0,0
npm2a_spout1,0,0,0
npm2a_tph1a,0,0,0
npm2a_nsmce4a,0,0,0
mrpl48_npm2a,0.002539683,0,0
npm2a_tbl2,0,0,0
adat3_npm2a,0,0.008196721,0
npm2a_patl1,0.001269841,0,0.008695652
npm2a_sf3b4,0,0,0
emc9_npm2a,0.000634921,0,0
btr04_mrpl57,0.005079365,0,0
btr04_spout1,0.003174603,0.008196721,0
btr04_tph1a,0,0,0
btr04_nsmce4a,0.000634921,0,0
btr04_mrpl48,0.005079365,0,0.008695652
btr04_tbl2,0.005079365,0,0
adat3_btr04,0.001904762,0,0
btr04_patl1,0.005079365,0,0.008695652
btr04_sf3b4,0.003174603,0,0
btr04_emc9,0.003809524,0,0.008695652
mrpl57_spout1,0.001269841,0,0
mrpl57_tph1a,0,0,0
mrpl57_nsmce4a,0,0,0
mrpl48_mrpl57,0.004444444,0.008196721,0
mrpl57_tbl2,0.001904762,0,0
adat3_mrpl57,0,0,0
mrpl57_patl1,0.002539683,0,0
mrpl57_sf3b4,0.000634921,0,0
emc9_mrpl57,0.003809524,0,0
spout1_tph1a,0,0,0
nsmce4a_spout1,0,0,0
mrpl48_spout1,0,0,0
spout1_tbl2,0,0,0
adat3_spout1,0,0,0
patl1_spout1,0.000634921,0,0
sf3b4_spout1,0,0,0
emc9_spout1,0.000634921,0,0
nsmce4a_tph1a,0,0,0
mrpl48_tph1a,0.000634921,0,0
tbl2_tph1a,0,0,0
adat3_tph1a,0,0,0
patl1_tph1a,0,0,0
sf3b4_tph1a,0,0,0
emc9_tph1a,0.000634921,0,0
mrpl48_nsmce4a,0,0,0
nsmce4a_tbl2,0,0,0
adat3_nsmce4a,0,0,0
nsmce4a_patl1,0.000634921,0,0
nsmce4a_sf3b4,0,0,0
emc9_nsmce4a,0.000634921,0,0
mrpl48_tbl2,0.001904762,0,0
adat3_mrpl48,0.000634921,0,0
mrpl48_patl1,0,0,0
mrpl48_sf3b4,0.000634921,0,0
emc9_mrpl48,0.000634921,0,0
adat3_tbl2,0,0,0
patl1_tbl2,0.002539683,0,0
sf3b4_tbl2,0,0,0
emc9_tbl2,0.000634921,0,0
adat3_patl1,0,0,0
adat3_sf3b4,0,0,0
adat3_emc9,0,0,0
patl1_sf3b4,0.000634921,0,0
emc9_patl1,0.003174603,0,0
emc9_sf3b4,0.000634921,0,0
plk3_si:dkey-19b23.8,0.002539683,0,0
fhdc3_si:dkey-19b23.8,0.007619048,0.008196721,0
mphosph6_si:dkey-19b23.8,0.002539683,0,0
cited4b_si:dkey-19b23.8,0.002539683,0,0
mylipa_si:dkey-19b23.8,0.029206349,0,0
rogdi_si:dkey-19b23.8,0.004444444,0,0
si:dkey-19b23.8_ucp2,0.024761905,0.024590164,0
si:dkey-19b23.8_ska2,0.007619048,0,0
si:dkey-19b23.8_zgc:175136,0,0,0
sh3yl1_si:dkey-19b23.8,0.005079365,0,0
si:dkey-19b23.8_slc25a25a,0.024761905,0.008196721,0
eif1axa_si:dkey-19b23.8,0.001269841,0,0
si:dkey-19b23.8_si:dkeyp-46h3.6,0,0,0
si:dkey-19b23.8_zgc:165539,0,0,0
si:dkey-19b23.8_zgc:114130,0,0,0
hbegfa_si:dkey-19b23.8,0.004444444,0,0
rtkn2a_si:dkey-19b23.8,0,0,0
oclnb_si:dkey-19b23.8,0,0,0
ids_si:dkey-19b23.8,0.004444444,0,0
si:dkey-19b23.8_vps9d1,0.006984127,0,0
mcfd2_si:dkey-19b23.8,0.001904762,0,0
glula_si:dkey-19b23.8,0.012698413,0.024590164,0
CU655961.4_si:dkey-19b23.8,0,0,0
si:dkey-19b23.8_tacc3,0.000634921,0,0
kif20ba_si:dkey-19b23.8,0,0,0
fhdc3_plk3,0.006349206,0,0.008695652
mphosph6_plk3,0.001269841,0,0
cited4b_plk3,0,0,0
mylipa_plk3,0.012698413,0.016393443,0.008695652
plk3_rogdi,0.001904762,0,0.008695652
plk3_ucp2,0.010793651,0.032786885,0.017391304
plk3_ska2,0.001904762,0,0
plk3_zgc:175136,0,0,0
plk3_sh3yl1,0.000634921,0,0
plk3_slc25a25a,0.011428571,0.057377049,0.017391304
eif1axa_plk3,0.000634921,0,0
plk3_si:dkeyp-46h3.6,0,0,0
plk3_zgc:165539,0,0,0
plk3_zgc:114130,0,0,0
hbegfa_plk3,0.001904762,0,0
plk3_rtkn2a,0,0,0
oclnb_plk3,0.000634921,0.008196721,0
ids_plk3,0.001269841,0.008196721,0.017391304
plk3_vps9d1,0.003809524,0,0.008695652
mcfd2_plk3,0.003174603,0.008196721,0
CU655961.4_plk3,0,0,0
plk3_tacc3,0,0,0
kif20ba_plk3,0,0,0
fhdc3_mphosph6,0.002539683,0,0
cited4b_fhdc3,0,0,0
fhdc3_mylipa,0.026666667,0.008196721,0.017391304
fhdc3_rogdi,0.002539683,0,0
fhdc3_ucp2,0.024126984,0.040983607,0.008695652
fhdc3_ska2,0.006349206,0,0
fhdc3_zgc:175136,0,0,0
fhdc3_sh3yl1,0.006984127,0.008196721,0
fhdc3_slc25a25a,0.018412698,0.032786885,0
eif1axa_fhdc3,0.003809524,0,0
fhdc3_si:dkeyp-46h3.6,0,0,0
fhdc3_zgc:165539,0,0,0
fhdc3_zgc:114130,0,0,0
fhdc3_hbegfa,0.006984127,0,0
fhdc3_rtkn2a,0.000634921,0,0
fhdc3_oclnb,0,0,0
fhdc3_ids,0.003809524,0,0.008695652
fhdc3_vps9d1,0.005079365,0,0
fhdc3_mcfd2,0.008888889,0,0
fhdc3_glula,0.012698413,0.057377049,0.017391304
CU655961.4_fhdc3,0,0,0
fhdc3_tacc3,0.000634921,0,0
fhdc3_kif20ba,0,0,0
cited4b_mphosph6,0.000634921,0,0
mphosph6_mylipa,0.004444444,0,0
mphosph6_rogdi,0.000634921,0,0
mphosph6_ucp2,0.005079365,0,0.008695652
mphosph6_ska2,0.001904762,0,0.008695652
mphosph6_zgc:175136,0,0,0
mphosph6_sh3yl1,0.000634921,0,0
mphosph6_slc25a25a,0.005079365,0,0
eif1axa_mphosph6,0,0,0
mphosph6_si:dkeyp-46h3.6,0,0,0
mphosph6_zgc:165539,0,0,0
mphosph6_zgc:114130,0,0,0
hbegfa_mphosph6,0.001904762,0,0
mphosph6_rtkn2a,0,0,0
mphosph6_oclnb,0,0,0
ids_mphosph6,0.001904762,0,0
mphosph6_vps9d1,0.000634921,0,0
mcfd2_mphosph6,0.001269841,0,0
glula_mphosph6,0.004444444,0,0.017391304
CU655961.4_mphosph6,0,0,0
mphosph6_tacc3,0,0,0
kif20ba_mphosph6,0,0,0
cited4b_mylipa,0.005079365,0,0
cited4b_rogdi,0.000634921,0,0
cited4b_ucp2,0.006349206,0.008196721,0.017391304
cited4b_ska2,0.001904762,0,0
cited4b_zgc:175136,0,0,0
cited4b_sh3yl1,0.001904762,0,0
cited4b_slc25a25a,0.004444444,0.008196721,0
cited4b_eif1axa,0.000634921,0,0
cited4b_si:dkeyp-46h3.6,0,0,0
cited4b_zgc:165539,0,0,0
cited4b_zgc:114130,0,0,0
cited4b_hbegfa,0.001904762,0,0
cited4b_rtkn2a,0,0,0
cited4b_oclnb,0,0,0
cited4b_ids,0.000634921,0,0.008695652
cited4b_vps9d1,0.001269841,0,0
cited4b_mcfd2,0.000634921,0,0
cited4b_glula,0.001904762,0.008196721,0.008695652
cited4b_CU655961.4,0,0,0
cited4b_tacc3,0,0,0
cited4b_kif20ba,0,0,0
mylipa_rogdi,0.00952381,0,0.008695652
mylipa_ucp2,0.064126984,0.106557377,0.086956522
mylipa_ska2,0.027936508,0.008196721,0
mylipa_zgc:175136,0,0,0
mylipa_sh3yl1,0.020952381,0.016393443,0.008695652
mylipa_slc25a25a,0.082539683,0.090163934,0.069565217
eif1axa_mylipa,0.011428571,0.008196721,0
mylipa_si:dkeyp-46h3.6,0,0,0
mylipa_zgc:165539,0,0,0
mylipa_zgc:114130,0,0,0
hbegfa_mylipa,0.027936508,0.008196721,0
mylipa_rtkn2a,0.001269841,0,0
mylipa_oclnb,0.002539683,0.008196721,0.008695652
ids_mylipa,0.015238095,0.016393443,0.008695652
mylipa_vps9d1,0.024126984,0.008196721,0.008695652
mcfd2_mylipa,0.017777778,0,0.026086957
glula_mylipa,0.04952381,0.221311475,0.182608696
CU655961.4_mylipa,0,0,0
mylipa_tacc3,0.003809524,0,0
kif20ba_mylipa,0,0,0
rogdi_ucp2,0.007619048,0,0
rogdi_ska2,0.002539683,0,0
rogdi_zgc:175136,0,0,0
rogdi_sh3yl1,0.002539683,0,0
rogdi_slc25a25a,0.011428571,0.008196721,0.008695652
eif1axa_rogdi,0.002539683,0,0
rogdi_si:dkeyp-46h3.6,0,0,0
rogdi_zgc:165539,0,0,0
rogdi_zgc:114130,0,0,0
hbegfa_rogdi,0.001904762,0,0
rogdi_rtkn2a,0.000634921,0,0
oclnb_rogdi,0,0,0
ids_rogdi,0.001269841,0,0.008695652
rogdi_vps9d1,0.001904762,0,0
mcfd2_rogdi,0.001269841,0,0
glula_rogdi,0.01015873,0.008196721,0.017391304
CU655961.4_rogdi,0,0,0
rogdi_tacc3,0.001269841,0,0
kif20ba_rogdi,0,0,0
ska2_ucp2,0.020952381,0.008196721,0.017391304
ucp2_zgc:175136,0,0,0
sh3yl1_ucp2,0.018412698,0.008196721,0.034782609
slc25a25a_ucp2,0.057142857,0.180327869,0.165217391
eif1axa_ucp2,0.01015873,0.008196721,0
si:dkeyp-46h3.6_ucp2,0,0,0
ucp2_zgc:165539,0,0,0
ucp2_zgc:114130,0,0,0
hbegfa_ucp2,0.017142857,0.016393443,0
rtkn2a_ucp2,0.000634921,0,0
oclnb_ucp2,0.000634921,0.016393443,0
ids_ucp2,0.008253968,0.040983607,0.034782609
ucp2_vps9d1,0.027301587,0.008196721,0.008695652
mcfd2_ucp2,0.012698413,0,0.008695652
glula_ucp2,0.041904762,0.352459016,0.4
CU655961.4_ucp2,0,0,0
tacc3_ucp2,0,0,0
kif20ba_ucp2,0,0,0
ska2_zgc:175136,0,0,0
sh3yl1_ska2,0.007619048,0,0
ska2_slc25a25a,0.021587302,0.008196721,0
eif1axa_ska2,0.003809524,0,0
si:dkeyp-46h3.6_ska2,0,0,0
ska2_zgc:165539,0,0,0
ska2_zgc:114130,0,0,0
hbegfa_ska2,0.010793651,0,0.008695652
rtkn2a_ska2,0.000634921,0,0
oclnb_ska2,0,0,0
ids_ska2,0.005079365,0,0.008695652
ska2_vps9d1,0.003174603,0.008196721,0
mcfd2_ska2,0.006349206,0,0
glula_ska2,0.017142857,0.024590164,0.026086957
CU655961.4_ska2,0,0,0
ska2_tacc3,0.000634921,0,0
kif20ba_ska2,0,0,0
sh3yl1_zgc:175136,0,0,0
slc25a25a_zgc:175136,0,0,0
eif1axa_zgc:175136,0,0,0
si:dkeyp-46h3.6_zgc:175136,0,0,0
zgc:165539_zgc:175136,0,0,0
zgc:114130_zgc:175136,0,0,0
hbegfa_zgc:175136,0,0,0
rtkn2a_zgc:175136,0,0,0
oclnb_zgc:175136,0,0,0
ids_zgc:175136,0,0,0
vps9d1_zgc:175136,0,0,0
mcfd2_zgc:175136,0,0,0
glula_zgc:175136,0,0,0
CU655961.4_zgc:175136,0,0,0
tacc3_zgc:175136,0,0,0
kif20ba_zgc:175136,0,0,0
sh3yl1_slc25a25a,0.021587302,0.016393443,0.008695652
eif1axa_sh3yl1,0.002539683,0,0
sh3yl1_si:dkeyp-46h3.6,0,0,0
sh3yl1_zgc:165539,0,0,0
sh3yl1_zgc:114130,0,0,0
hbegfa_sh3yl1,0.008888889,0,0
rtkn2a_sh3yl1,0.000634921,0,0
oclnb_sh3yl1,0,0,0
ids_sh3yl1,0.001269841,0,0.008695652
sh3yl1_vps9d1,0.005079365,0.008196721,0.008695652
mcfd2_sh3yl1,0.004444444,0,0.008695652
glula_sh3yl1,0.017142857,0.024590164,0.043478261
CU655961.4_sh3yl1,0,0,0
sh3yl1_tacc3,0.000634921,0,0
kif20ba_sh3yl1,0,0,0
eif1axa_slc25a25a,0.004444444,0.008196721,0
si:dkeyp-46h3.6_slc25a25a,0,0,0
slc25a25a_zgc:165539,0,0,0
slc25a25a_zgc:114130,0,0,0
hbegfa_slc25a25a,0.015873016,0,0
rtkn2a_slc25a25a,0.002539683,0,0
oclnb_slc25a25a,0,0.008196721,0
ids_slc25a25a,0.012063492,0.032786885,0.026086957
slc25a25a_vps9d1,0.020952381,0.016393443,0.008695652
mcfd2_slc25a25a,0.013333333,0.008196721,0.008695652
glula_slc25a25a,0.041269841,0.319672131,0.269565217
CU655961.4_slc25a25a,0,0,0
slc25a25a_tacc3,0.001269841,0,0
kif20ba_slc25a25a,0,0,0.008695652
eif1axa_si:dkeyp-46h3.6,0,0,0
eif1axa_zgc:165539,0,0,0
eif1axa_zgc:114130,0,0,0
eif1axa_hbegfa,0,0.008196721,0
eif1axa_rtkn2a,0,0,0
eif1axa_oclnb,0,0,0
eif1axa_ids,0.001904762,0,0
eif1axa_vps9d1,0.002539683,0,0
eif1axa_mcfd2,0.003174603,0,0
eif1axa_glula,0.006349206,0.024590164,0.008695652
CU655961.4_eif1axa,0,0,0
eif1axa_tacc3,0,0,0
eif1axa_kif20ba,0,0,0
si:dkeyp-46h3.6_zgc:165539,0,0,0
si:dkeyp-46h3.6_zgc:114130,0,0,0
hbegfa_si:dkeyp-46h3.6,0,0,0
rtkn2a_si:dkeyp-46h3.6,0,0,0
oclnb_si:dkeyp-46h3.6,0,0,0
ids_si:dkeyp-46h3.6,0,0,0
si:dkeyp-46h3.6_vps9d1,0,0,0
mcfd2_si:dkeyp-46h3.6,0,0,0
glula_si:dkeyp-46h3.6,0,0,0
CU655961.4_si:dkeyp-46h3.6,0,0,0
si:dkeyp-46h3.6_tacc3,0,0,0
kif20ba_si:dkeyp-46h3.6,0,0,0
zgc:114130_zgc:165539,0,0,0
hbegfa_zgc:165539,0,0,0
rtkn2a_zgc:165539,0,0,0
oclnb_zgc:165539,0,0,0
ids_zgc:165539,0,0,0
vps9d1_zgc:165539,0,0,0
mcfd2_zgc:165539,0,0,0
glula_zgc:165539,0,0,0
CU655961.4_zgc:165539,0,0,0
tacc3_zgc:165539,0,0,0
kif20ba_zgc:165539,0,0,0
hbegfa_zgc:114130,0,0,0
rtkn2a_zgc:114130,0,0,0
oclnb_zgc:114130,0,0,0
ids_zgc:114130,0,0,0
vps9d1_zgc:114130,0,0,0
mcfd2_zgc:114130,0,0,0
glula_zgc:114130,0,0,0
CU655961.4_zgc:114130,0,0,0
tacc3_zgc:114130,0,0,0
kif20ba_zgc:114130,0,0,0
hbegfa_rtkn2a,0,0,0
hbegfa_oclnb,0.000634921,0,0
hbegfa_ids,0.001904762,0,0.008695652
hbegfa_vps9d1,0.01015873,0,0
hbegfa_mcfd2,0.005714286,0,0
glula_hbegfa,0.026666667,0.016393443,0.017391304
CU655961.4_hbegfa,0,0,0
hbegfa_tacc3,0.002539683,0,0
hbegfa_kif20ba,0,0,0
oclnb_rtkn2a,0,0,0
ids_rtkn2a,0,0,0
rtkn2a_vps9d1,0,0,0
mcfd2_rtkn2a,0,0,0
glula_rtkn2a,0,0,0
CU655961.4_rtkn2a,0,0,0
rtkn2a_tacc3,0,0,0
kif20ba_rtkn2a,0,0,0
ids_oclnb,0,0,0
oclnb_vps9d1,0.000634921,0,0
mcfd2_oclnb,0,0,0
glula_oclnb,0,0.016393443,0.008695652
CU655961.4_oclnb,0,0,0
oclnb_tacc3,0,0,0
kif20ba_oclnb,0,0,0
ids_vps9d1,0.001269841,0,0.008695652
ids_mcfd2,0.002539683,0,0
glula_ids,0.011428571,0.057377049,0.069565217
CU655961.4_ids,0,0,0
ids_tacc3,0,0,0
ids_kif20ba,0,0,0
mcfd2_vps9d1,0.001269841,0,0.008695652
glula_vps9d1,0.013333333,0.024590164,0.026086957
CU655961.4_vps9d1,0,0,0
tacc3_vps9d1,0,0,0
kif20ba_vps9d1,0,0,0
glula_mcfd2,0.014603175,0,0.026086957
CU655961.4_mcfd2,0,0,0
mcfd2_tacc3,0,0,0
kif20ba_mcfd2,0,0,0
CU655961.4_glula,0,0,0
glula_tacc3,0.002539683,0,0
glula_kif20ba,0,0,0.008695652
CU655961.4_tacc3,0,0,0
CU655961.4_kif20ba,0,0,0
kif20ba_tacc3,0,0,0
ccdc83_sdsl,0,0,0
adipor2_sdsl,0,0,0
sdsl_zte38,0,0,0
msh5_sdsl,0,0,0
sdsl_tex11,0,0,0
sdsl_si:ch211-277c7.7,0,0,0
sdsl_sycp2,0,0,0
rad9b_sdsl,0,0,0
opn1sw2_sdsl,0,0,0
pcp4l1_sdsl,0,0,0
dmc1_sdsl,0,0,0
cep19_sdsl,0,0,0
sdsl_si:ch211-199g17.9,0,0,0
CCNB1IP1_sdsl,0,0,0
msh4_sdsl,0,0,0
sdsl_spdya,0,0,0
sdsl_spata22,0,0,0
cks2_sdsl,0,0,0
bbip1_sdsl,0.000634921,0,0.008695652
polr3glb_sdsl,0,0,0
m1ap_sdsl,0,0,0
sdsl_si:ch211-152c8.2,0,0,0
sdsl_spata4,0,0,0
sdsl_si:dkey-1h6.8,0,0,0
ehd1b_sdsl,0,0,0
sdsl_si:dkeyp-72h1.1,0,0,0
sdsl_si:ch1073-75f15.2,0,0,0
cdk2_sdsl,0,0,0
adipor2_ccdc83,0.017142857,0,0
ccdc83_zte38,0,0,0
ccdc83_msh5,0,0,0
ccdc83_tex11,0.001269841,0,0
ccdc83_si:ch211-277c7.7,0.002539683,0,0
ccdc83_sycp2,0.001269841,0,0
ccdc83_rad9b,0,0,0
ccdc83_opn1sw2,0.000634921,0,0
ccdc83_pcp4l1,0,0,0
ccdc83_dmc1,0,0,0
ccdc83_cep19,0.001904762,0,0
ccdc83_si:ch211-199g17.9,0.000634921,0,0
ccdc83_CCNB1IP1,0,0,0
ccdc83_msh4,0,0,0
ccdc83_spdya,0,0,0
ccdc83_spata22,0,0,0
ccdc83_cks2,0.000634921,0,0
bbip1_ccdc83,0.003174603,0,0
ccdc83_polr3glb,0.000634921,0,0
ccdc83_m1ap,0,0,0
ccdc83_si:ch211-152c8.2,0.000634921,0,0
ccdc83_spata4,0.006984127,0,0
ccdc83_si:dkey-1h6.8,0,0,0
ccdc83_ehd1b,0.000634921,0,0
ccdc83_si:dkeyp-72h1.1,0.005079365,0.008196721,0
ccdc83_si:ch1073-75f15.2,0,0,0
ccdc83_cdk2,0,0,0
adipor2_zte38,0,0,0
adipor2_msh5,0,0,0
adipor2_tex11,0.007619048,0,0
adipor2_si:ch211-277c7.7,0.006984127,0,0
adipor2_sycp2,0,0,0
adipor2_rad9b,0.000634921,0,0
adipor2_opn1sw2,0.001269841,0,0
adipor2_pcp4l1,0,0,0
adipor2_dmc1,0,0,0
adipor2_cep19,0.005079365,0.016393443,0
adipor2_si:ch211-199g17.9,0.000634921,0,0
adipor2_CCNB1IP1,0,0,0
adipor2_msh4,0,0,0
adipor2_spdya,0,0,0
adipor2_spata22,0.003809524,0,0
adipor2_cks2,0.001269841,0,0
adipor2_bbip1,0.022222222,0,0
adipor2_polr3glb,0.008888889,0,0
adipor2_m1ap,0.000634921,0,0
adipor2_si:ch211-152c8.2,0.000634921,0,0
adipor2_spata4,0.017777778,0.008196721,0
adipor2_si:dkey-1h6.8,0,0,0
adipor2_ehd1b,0.001269841,0.008196721,0
adipor2_si:dkeyp-72h1.1,0.016507937,0,0
adipor2_si:ch1073-75f15.2,0,0,0
adipor2_cdk2,0.001269841,0,0
msh5_zte38,0,0,0
tex11_zte38,0,0,0
si:ch211-277c7.7_zte38,0,0,0
sycp2_zte38,0,0,0
rad9b_zte38,0,0,0
opn1sw2_zte38,0,0,0
pcp4l1_zte38,0,0,0
dmc1_zte38,0,0,0
cep19_zte38,0,0,0
si:ch211-199g17.9_zte38,0,0,0
CCNB1IP1_zte38,0,0,0
msh4_zte38,0,0,0
spdya_zte38,0,0,0
spata22_zte38,0,0,0
cks2_zte38,0,0,0
bbip1_zte38,0,0,0
polr3glb_zte38,0,0,0
m1ap_zte38,0,0,0
si:ch211-152c8.2_zte38,0,0,0
spata4_zte38,0,0,0
si:dkey-1h6.8_zte38,0,0,0
ehd1b_zte38,0,0,0
si:dkeyp-72h1.1_zte38,0,0,0
si:ch1073-75f15.2_zte38,0,0,0
cdk2_zte38,0,0,0
msh5_tex11,0,0,0
msh5_si:ch211-277c7.7,0,0,0
msh5_sycp2,0,0,0
msh5_rad9b,0,0,0
msh5_opn1sw2,0,0,0
msh5_pcp4l1,0,0,0
dmc1_msh5,0,0,0
cep19_msh5,0,0,0
msh5_si:ch211-199g17.9,0,0,0
CCNB1IP1_msh5,0,0,0
msh4_msh5,0,0,0
msh5_spdya,0,0,0
msh5_spata22,0,0,0
cks2_msh5,0,0,0
bbip1_msh5,0,0,0
msh5_polr3glb,0.000634921,0,0
m1ap_msh5,0,0,0
msh5_si:ch211-152c8.2,0,0,0
msh5_spata4,0.000634921,0,0
msh5_si:dkey-1h6.8,0,0,0
ehd1b_msh5,0,0,0
msh5_si:dkeyp-72h1.1,0.000634921,0,0
msh5_si:ch1073-75f15.2,0,0,0
cdk2_msh5,0,0,0
si:ch211-277c7.7_tex11,0,0,0
sycp2_tex11,0,0,0
rad9b_tex11,0,0,0
opn1sw2_tex11,0.000634921,0,0
pcp4l1_tex11,0,0,0
dmc1_tex11,0,0,0
cep19_tex11,0.001269841,0,0
si:ch211-199g17.9_tex11,0,0,0
CCNB1IP1_tex11,0,0,0
msh4_tex11,0,0,0
spdya_tex11,0,0,0
spata22_tex11,0.000634921,0,0
cks2_tex11,0,0,0
bbip1_tex11,0.003174603,0,0
polr3glb_tex11,0.001269841,0,0
m1ap_tex11,0.000634921,0,0
si:ch211-152c8.2_tex11,0,0,0
spata4_tex11,0.000634921,0,0
si:dkey-1h6.8_tex11,0,0,0
ehd1b_tex11,0,0,0
si:dkeyp-72h1.1_tex11,0.000634921,0,0
si:ch1073-75f15.2_tex11,0,0,0
cdk2_tex11,0,0,0
si:ch211-277c7.7_sycp2,0,0,0
rad9b_si:ch211-277c7.7,0,0,0
opn1sw2_si:ch211-277c7.7,0,0,0
pcp4l1_si:ch211-277c7.7,0,0,0
dmc1_si:ch211-277c7.7,0,0,0
cep19_si:ch211-277c7.7,0.001269841,0,0
