Gene,Crista.SCs,HCs,Macula.SCs,max,maxcol
zbtb20,0.443478261,0.75047619,0.557377049,0.75047619,HCs
bmp10,0,0,0,0,Crista.SCs
zgc:158640,0.017391304,0.053333333,0,0.053333333,HCs
anapc2,0.008695652,0.022222222,0.016393443,0.022222222,HCs
efnb1,0.252173913,0.119365079,0.155737705,0.252173913,Crista.SCs
fam155b,0,0,0.008196721,0.008196721,Macula.SCs
bcl7a,0.008695652,0.079365079,0.024590164,0.079365079,HCs
si:dkey-13n15.11,0,0,0,0,Crista.SCs
alkbh2,0.008695652,0.006349206,0,0.008695652,Crista.SCs
si:dkey-1k23.3,0.008695652,0.000634921,0,0.008695652,Crista.SCs
foxn4,0,0.001269841,0,0.001269841,HCs
eda,0.113043478,0.026031746,0.270491803,0.270491803,Macula.SCs
atp6v1g1,0.034782609,0.137777778,0.016393443,0.137777778,HCs
si:ch73-376l24.3,0.052173913,0.068571429,0.032786885,0.068571429,HCs
ankfy1,0.026086957,0.045079365,0.008196721,0.045079365,HCs
pbx3a,0.034782609,0.024126984,0.032786885,0.034782609,Crista.SCs
xbp1,0.495652174,0.418412698,0.475409836,0.495652174,Crista.SCs
fktn,0.008695652,0.015873016,0.016393443,0.016393443,Macula.SCs
sh2d1aa,0,0,0,0,Crista.SCs
CFAP77,0,0.137142857,0.040983607,0.137142857,HCs
lrch2,0.156521739,0.064126984,0.008196721,0.156521739,Crista.SCs
zgc:110626,0.052173913,0.001904762,0,0.052173913,Crista.SCs
wnt11f2,0.008695652,0.001904762,0.008196721,0.008695652,Crista.SCs
si:dkey-70b23.2,0.026086957,0.146031746,0.040983607,0.146031746,HCs
si:ch73-376l24.4,0,0.000634921,0,0.000634921,HCs
cmya5,0.104347826,0.062857143,0.049180328,0.104347826,Crista.SCs
uprt,0.043478261,0.074920635,0.057377049,0.074920635,HCs
slc31a1,0.052173913,0.042539683,0.06557377,0.06557377,Macula.SCs
nexmifa,0.017391304,0.260952381,0.057377049,0.260952381,HCs
tent2,0,0.027301587,0.016393443,0.027301587,HCs
dtx2,0.086956522,0.102222222,0.032786885,0.102222222,HCs
tenm1,0.373913043,0.076190476,0.06557377,0.373913043,Crista.SCs
si:ch211-214j8.1,0,0.000634921,0,0.000634921,HCs
arhgap31,0.026086957,0.016507937,0.016393443,0.026086957,Crista.SCs
ugt2a4,0.052173913,0.012698413,0.106557377,0.106557377,Macula.SCs
znrf3,0.495652174,0.246349206,0.37704918,0.495652174,Crista.SCs
b4galt4,0.034782609,0.024126984,0.024590164,0.034782609,Crista.SCs
si:dkey-17o15.2,0.034782609,0.015873016,0.06557377,0.06557377,Macula.SCs
igbp1,0.026086957,0.015238095,0,0.026086957,Crista.SCs
ttf1,0.052173913,0.023492063,0.008196721,0.052173913,Crista.SCs
mrpl41,0.008695652,0.02031746,0,0.02031746,HCs
si:ch211-130m23.2,0,0.001269841,0.008196721,0.008196721,Macula.SCs
si:ch73-376l24.6,0.026086957,0.021587302,0.016393443,0.026086957,Crista.SCs
camsap1b,0.07826087,0.091428571,0.040983607,0.091428571,HCs
mapkap1,0.12173913,0.164444444,0.06557377,0.164444444,HCs
dph7,0.008695652,0.017142857,0.016393443,0.017142857,HCs
myo1ha,0,0.08,0,0.08,HCs
myhc4,0,0.000634921,0,0.000634921,HCs
cyb5d2,0,0.010793651,0,0.010793651,HCs
si:ch73-138i16.1,0.026086957,0.326984127,0.008196721,0.326984127,HCs
si:dkey-280e8.1,0,0.000634921,0,0.000634921,HCs
prps1a,0.008695652,0.073650794,0.073770492,0.073770492,Macula.SCs
gltpd2,0,0.001269841,0,0.001269841,HCs
med22,0.017391304,0.015238095,0,0.017391304,Crista.SCs
rpl7a,0.460869565,0.530793651,0.43442623,0.530793651,HCs
CR925761.4,0.008695652,0.008253968,0,0.008695652,Crista.SCs
pimr200,0,0,0,0,Crista.SCs
tmem132e,0.060869565,0.043174603,0.098360656,0.098360656,Macula.SCs
coq5,0.034782609,0.032380952,0.049180328,0.049180328,Macula.SCs
atp1b2b,0.113043478,0.829206349,0.12295082,0.829206349,HCs
rab14,0.069565217,0.13968254,0.057377049,0.13968254,HCs
tmem175,0.026086957,0.022857143,0.008196721,0.026086957,Crista.SCs
paxx,0,0.010793651,0,0.010793651,HCs
si:ch211-271b14.1,0.034782609,0.083174603,0.024590164,0.083174603,HCs
pxna,0.043478261,0.026666667,0.032786885,0.043478261,Crista.SCs
rph3al,0,0,0,0,Crista.SCs
doc2b,0.052173913,0.093333333,0.06557377,0.093333333,HCs
zzef1,0.07826087,0.132698413,0.090163934,0.132698413,HCs
ccnb1,0,0.001269841,0,0.001269841,HCs
mbd2,0.052173913,0.126984127,0.131147541,0.131147541,Macula.SCs
si:ch211-130m23.5,0.008695652,0.008888889,0.008196721,0.008888889,HCs
si:dkey-65b12.6,0,0.001269841,0,0.001269841,HCs
arvcfb,0.086956522,0.019047619,0.081967213,0.086956522,Crista.SCs
si:ch211-12e13.1,0,0.001904762,0,0.001904762,HCs
rnf185,0.052173913,0.103492063,0.081967213,0.103492063,HCs
kctd10,0.043478261,0.047619048,0.016393443,0.047619048,HCs
kremen1,0.92173913,0.276825397,0.852459016,0.92173913,Crista.SCs
si:ch211-12e13.12,0,0.005079365,0,0.005079365,HCs
vcana,0,0.006349206,0,0.006349206,HCs
dnajc25,0.017391304,0.008253968,0.008196721,0.017391304,Crista.SCs
zgc:163098,0.086956522,0.137777778,0.057377049,0.137777778,HCs
CU856358.1,0,0.000634921,0,0.000634921,HCs
ostf1,0.052173913,0.061587302,0.040983607,0.061587302,HCs
ctdnep1a,0.008695652,0.039365079,0.016393443,0.039365079,HCs
si:ch211-204c21.1,0,0,0,0,Crista.SCs
hapln1a,0.008695652,0.005079365,0,0.008695652,Crista.SCs
susd1,0,0,0,0,Crista.SCs
taf1,0.043478261,0.086349206,0.06557377,0.086349206,HCs
nsmfb,0.026086957,0.076190476,0.008196721,0.076190476,HCs
cds1,0.052173913,0.081269841,0.032786885,0.081269841,HCs
BX927184.1,0,0,0.008196721,0.008196721,Macula.SCs
ptges,0,0,0.008196721,0.008196721,Macula.SCs
si:ch211-154e10.1,0,0.003174603,0.008196721,0.008196721,Macula.SCs
si:ch211-215c18.3,0,0.001904762,0,0.001904762,HCs
thy1,0,0.000634921,0.016393443,0.016393443,Macula.SCs
usf1l,0.060869565,0.094603175,0.073770492,0.094603175,HCs
tagln3a,0.008695652,0,0,0.008695652,Crista.SCs
piwil2,0,0.001904762,0,0.001904762,HCs
abca2,0.156521739,0.539047619,0.163934426,0.539047619,HCs
si:zfos-128g4.1,0,0.006984127,0.008196721,0.008196721,Macula.SCs
cntrl,0.052173913,0.054603175,0.024590164,0.054603175,HCs
areg,0,0.006349206,0.016393443,0.016393443,Macula.SCs
gabarapa,0.069565217,0.102222222,0.106557377,0.106557377,Macula.SCs
abhd10a,0.017391304,0.010793651,0.024590164,0.024590164,Macula.SCs
ube3b,0.034782609,0.043174603,0.032786885,0.043174603,HCs
shoc1,0.008695652,0.004444444,0,0.008695652,Crista.SCs
zgc:162952,0,0.005079365,0,0.005079365,HCs
smyd1a,0.008695652,0.002539683,0,0.008695652,Crista.SCs
wdfy3,0.208695652,0.345396825,0.18852459,0.345396825,HCs
smarca1,0.130434783,0.080634921,0.016393443,0.130434783,Crista.SCs
si:dkey-238j22.1,0,0.000634921,0,0.000634921,HCs
si:ch211-209a2.2,0.008695652,0.001269841,0,0.008695652,Crista.SCs
ms4a17c.2,0,0,0,0,Crista.SCs
si:dkey-65b12.12,0,0.001904762,0.016393443,0.016393443,Macula.SCs
notch1b,0.356521739,0.187936508,0.303278689,0.356521739,Crista.SCs
si:zfos-128g4.2,0,0.003174603,0.016393443,0.016393443,Macula.SCs
znhit1,0.017391304,0.017777778,0.008196721,0.017777778,HCs
tal2,0,0,0,0,Crista.SCs
mogat3b,0,0,0,0,Crista.SCs
tbx5b,0,0,0,0,Crista.SCs
klhl13,0.086956522,0.09015873,0.040983607,0.09015873,HCs
me2,0.017391304,0.066031746,0.032786885,0.066031746,HCs
klhl13.1,0,0.003174603,0,0.003174603,HCs
si:dkey-174k12.3,0,0,0,0,Crista.SCs
si:dkey-65b12.10,0,0,0,0,Crista.SCs
ciz1a,0.008695652,0.031746032,0.008196721,0.031746032,HCs
si:dkey-114c15.5,0.008695652,0.026666667,0,0.026666667,HCs
gps2,0.034782609,0.02984127,0.040983607,0.040983607,Macula.SCs
ms4a17c.1,0,0,0,0,Crista.SCs
spra,0.008695652,0.006984127,0.008196721,0.008695652,Crista.SCs
cdk7,0.008695652,0.029206349,0.016393443,0.029206349,HCs
si:dkey-193c22.1,0.017391304,0.036190476,0.016393443,0.036190476,HCs
ugt2a7,0.07826087,0.123809524,0.073770492,0.123809524,HCs
tnc,0.069565217,0.660952381,0.040983607,0.660952381,HCs
aldh3b2,0,0.012698413,0,0.012698413,HCs
myha,0,0.001269841,0,0.001269841,HCs
si:dkey-193c22.2,0.034782609,0.000634921,0.008196721,0.034782609,Crista.SCs
tango2,0.052173913,0.052698413,0.032786885,0.052698413,HCs
mvk,0,0.016507937,0,0.016507937,HCs
edil3a,0,0.015238095,0,0.015238095,HCs
mmab,0,0.017142857,0,0.017142857,HCs
serinc5,0.043478261,0.167619048,0.12295082,0.167619048,HCs
gak,0.243478261,0.306666667,0.278688525,0.306666667,HCs
si:ch1073-224n8.1,0.008695652,0.015238095,0,0.015238095,HCs
dnm1a,0.008695652,0.027301587,0.008196721,0.027301587,HCs
DAB2,0.008695652,0.022857143,0.032786885,0.032786885,Macula.SCs
ypel1,0.130434783,0.203809524,0.098360656,0.203809524,HCs
surf4l,0.034782609,0.021587302,0.024590164,0.034782609,Crista.SCs
zgc:112966,0,0.001269841,0,0.001269841,HCs
htr7c,0,0.006349206,0.008196721,0.008196721,Macula.SCs
slc30a5,0.017391304,0.088253968,0.024590164,0.088253968,HCs
gsx1,0,0,0,0,Crista.SCs
snx18a,0.12173913,0.032380952,0.147540984,0.147540984,Macula.SCs
atp2a3,0.226086957,0.644444444,0.090163934,0.644444444,HCs
atad1a,0.017391304,0.04,0.024590164,0.04,HCs
ciz1b,0.017391304,0.018412698,0.049180328,0.049180328,Macula.SCs
si:dkey-34e4.1,0.104347826,0.062857143,0.040983607,0.104347826,Crista.SCs
mtif3,0,0.006984127,0,0.006984127,HCs
arl15a,0.043478261,0.191111111,0.024590164,0.191111111,HCs
castor2,0.191304348,0.144761905,0.114754098,0.191304348,Crista.SCs
hspb3,0,0,0,0,Crista.SCs
elac1,0.069565217,0.037460317,0.016393443,0.069565217,Crista.SCs
sh2b3,0.043478261,0.086984127,0.040983607,0.086984127,HCs
exosc2,0.008695652,0.012698413,0.008196721,0.012698413,HCs
mapk1,0.2,0.140952381,0.18852459,0.2,Crista.SCs
gtf3aa,0.017391304,0.013333333,0.008196721,0.017391304,Crista.SCs
sptbn2,0.086956522,0.048888889,0.06557377,0.086956522,Crista.SCs
si:ch73-92i20.1,0,0.000634921,0,0.000634921,HCs
ddr2l,0.086956522,0.012698413,0.073770492,0.086956522,Crista.SCs
ttll11,0.069565217,0.24952381,0.073770492,0.24952381,HCs
si:ch211-271e10.2,0.008695652,0,0,0.008695652,Crista.SCs
cox7c,0.208695652,0.646349206,0.18852459,0.646349206,HCs
wu:fb64b08,0,0,0,0,Crista.SCs
dab2ipb,0.313043478,0.069206349,0.426229508,0.426229508,Macula.SCs
prpf4,0.026086957,0.041904762,0.008196721,0.041904762,HCs
ncor1,0.260869565,0.361904762,0.245901639,0.361904762,HCs
si:ch211-271e10.6,0,0,0,0,Crista.SCs
si:ch211-202f5.3,0.017391304,0.003174603,0,0.017391304,Crista.SCs
si:dkeyp-72a4.1,0.034782609,0.010793651,0.008196721,0.034782609,Crista.SCs
spag7,0.043478261,0.115555556,0.057377049,0.115555556,HCs
RNF224,0.017391304,0.285714286,0.040983607,0.285714286,HCs
si:ch73-92i20.1.1,0,0.000634921,0,0.000634921,HCs
smad4b,0.034782609,0.01015873,0.032786885,0.034782609,Crista.SCs
galnt9,0.043478261,0.531428571,0.040983607,0.531428571,HCs
golga2,0.07826087,0.114285714,0.12295082,0.12295082,Macula.SCs
rhogc,0,0.002539683,0.008196721,0.008196721,Macula.SCs
tp53,0.017391304,0.045079365,0.024590164,0.045079365,HCs
rorb,0.052173913,0.073015873,0.032786885,0.073015873,HCs
si:ch211-158m24.12,0,0,0,0,Crista.SCs
myhz1.3,0,0,0,0,Crista.SCs
cfap73,0,0.000634921,0,0.000634921,HCs
TMEM8B,0.052173913,0.508571429,0.024590164,0.508571429,HCs
tor4ab,0.008695652,0.005079365,0.016393443,0.016393443,Macula.SCs
fbrsl1,0.147826087,0.665396825,0.18852459,0.665396825,HCs
si:dkey-84j12.1,0,0,0,0,Crista.SCs
si:ch211-130h14.6,0,0.003174603,0,0.003174603,HCs
traf2a,0,0.034920635,0.016393443,0.034920635,HCs
arhgef9a,0.052173913,0.128888889,0.073770492,0.128888889,HCs
tmem150aa,0.026086957,0.05968254,0.032786885,0.05968254,HCs
si:ch211-271e10.1,0,0.000634921,0,0.000634921,HCs
pisd,0.330434783,0.137142857,0.221311475,0.330434783,Crista.SCs
slc25a11,0.008695652,0.042539683,0.024590164,0.042539683,HCs
UNC5C,0.017391304,0.26984127,0.024590164,0.26984127,HCs
ndufs4,0.052173913,0.17015873,0.06557377,0.17015873,HCs
dnm1b,0,0.003174603,0.016393443,0.016393443,Macula.SCs
MFSD3,0.017391304,0.048253968,0.024590164,0.048253968,HCs
ncf1,0.008695652,0.000634921,0.008196721,0.008695652,Crista.SCs
si:ch73-337l15.2,0.008695652,0.015873016,0.016393443,0.016393443,Macula.SCs
fam222a,0.043478261,0.055238095,0.049180328,0.055238095,HCs
rcc1l,0.026086957,0.034920635,0.008196721,0.034920635,HCs
WDR31,0.008695652,0.019047619,0.016393443,0.019047619,HCs
iqcd,0.008695652,0.046349206,0,0.046349206,HCs
rasa1a,0.165217391,0.186666667,0.139344262,0.186666667,HCs
slc2a11b,0.069565217,0.003809524,0.057377049,0.069565217,Crista.SCs
fsta,0.008695652,0,0,0.008695652,Crista.SCs
pik3r1,0.113043478,0.194285714,0.131147541,0.194285714,HCs
ccnh,0.034782609,0.042539683,0.016393443,0.042539683,HCs
cryabb,0.12173913,0.027936508,0.172131148,0.172131148,Macula.SCs
adamtsl2,0,0.005079365,0,0.005079365,HCs
hspb2,0.026086957,0.007619048,0.032786885,0.032786885,Macula.SCs
abl1,0.156521739,0.171428571,0.155737705,0.171428571,HCs
ppm1f,0.026086957,0.024761905,0.016393443,0.026086957,Crista.SCs
si:dkey-58f10.14,0,0.001269841,0,0.001269841,HCs
trpv4,0.017391304,0.002539683,0.049180328,0.049180328,Macula.SCs
trafd1,0.043478261,0.174603175,0.040983607,0.174603175,HCs
micu2,0.060869565,0.011428571,0.040983607,0.060869565,Crista.SCs
ephb4a,0.086956522,0.023492063,0.114754098,0.114754098,Macula.SCs
FP102073.1,0.086956522,0.010793651,0.032786885,0.086956522,Crista.SCs
tpcn1,0.060869565,0.085079365,0.040983607,0.085079365,HCs
cdc42ep2,0.034782609,0.006349206,0,0.034782609,Crista.SCs
CU856222.1,0,0,0,0,Crista.SCs
tars1,0.017391304,0.056507937,0.049180328,0.056507937,HCs
top3b,0.017391304,0.035555556,0.024590164,0.035555556,HCs
si:dkey-58f10.13,0,0,0,0,Crista.SCs
mymk,0,0.003174603,0,0.003174603,HCs
BX950187.1,0,0,0,0,Crista.SCs
zgc:63972,0,0.002539683,0.008196721,0.008196721,Macula.SCs
chek2,0.008695652,0.005714286,0,0.008695652,Crista.SCs
chfr,0.026086957,0.045714286,0.040983607,0.045714286,HCs
gstt2,0.026086957,0.020952381,0.008196721,0.026086957,Crista.SCs
gltpa,0.060869565,0.354920635,0.016393443,0.354920635,HCs
bmpr1ba,0.034782609,0.121269841,0.12295082,0.12295082,Macula.SCs
anxa1a,0.008695652,0.01015873,0,0.01015873,HCs
si:ch73-274k23.1,0,0.000634921,0,0.000634921,HCs
ttc16,0.008695652,0.018412698,0,0.018412698,HCs
si:ch211-186e20.7,0,0,0,0,Crista.SCs
si:dkey-58f10.12,0,0,0,0,Crista.SCs
agtr2,0,0,0,0,Crista.SCs
asb12a,0,0.050793651,0.032786885,0.050793651,HCs
dpf2,0.034782609,0.024126984,0.024590164,0.034782609,Crista.SCs
ufc1,0.026086957,0.057142857,0.008196721,0.057142857,HCs
isl1,0.113043478,0.041904762,0.106557377,0.113043478,Crista.SCs
rgs3b,0,0.005079365,0.008196721,0.008196721,Macula.SCs
rnf181,0.017391304,0.035555556,0.024590164,0.035555556,HCs
si:dkey-125i10.3,0.043478261,0,0,0.043478261,Crista.SCs
si:dkey-3h3.3,0.026086957,0.010793651,0.016393443,0.026086957,Crista.SCs
si:dkey-58f10.10,0,0.001269841,0,0.001269841,HCs
tbx5a,0,0.001269841,0,0.001269841,HCs
si:ch211-207k7.4,0.017391304,0.023492063,0.008196721,0.023492063,HCs
pdlim5a,0.026086957,0.013968254,0,0.026086957,Crista.SCs
si:dkey-58f10.11,0,0,0,0,Crista.SCs
si:dkey-112e17.1,0.017391304,0.006984127,0,0.017391304,Crista.SCs
mepce,0.086956522,0.055873016,0.090163934,0.090163934,Macula.SCs
si:ch73-55i23.1,0,0.002539683,0,0.002539683,HCs
si:ch73-42k18.1,0,0,0,0,Crista.SCs
camkk1a,0.191304348,0.44952381,0.172131148,0.44952381,HCs
f11r.2,0,0.003809524,0,0.003809524,HCs
parp8,0.12173913,0.295873016,0.155737705,0.295873016,HCs
tbx3a,0.017391304,0.035555556,0.024590164,0.035555556,HCs
opn4xb,0.017391304,0.008253968,0,0.017391304,Crista.SCs
tchp,0.008695652,0.03047619,0.016393443,0.03047619,HCs
zdhhc8b,0.173913043,0.085714286,0.155737705,0.173913043,Crista.SCs
fibcd1,0.008695652,0.017142857,0.008196721,0.017142857,HCs
slc2a8,0.008695652,0.016507937,0.008196721,0.016507937,HCs
si:ch211-102c2.8,0.008695652,0.003174603,0,0.008695652,Crista.SCs
gdnfb,0,0.001904762,0,0.001904762,HCs
myo1ca,0.017391304,0.318095238,0.06557377,0.318095238,HCs
polr2j,0.026086957,0.043809524,0.008196721,0.043809524,HCs
cd180,0,0,0,0,Crista.SCs
BX470189.2,0.008695652,0.14984127,0,0.14984127,HCs
ccl19a.1,0.208695652,0.002539683,0.172131148,0.208695652,Crista.SCs
ydjc,0,0.008253968,0.008196721,0.008253968,HCs
pappab,0.069565217,0.006984127,0,0.069565217,Crista.SCs
sdf2l1,0.008695652,0.076825397,0.016393443,0.076825397,HCs
gig2p,0,0.000634921,0,0.000634921,HCs
CU467961.1,0.165217391,0.106031746,0.172131148,0.172131148,Macula.SCs
ube2l3b,0.017391304,0.065396825,0,0.065396825,HCs
si:dkey-58f10.7,0,0,0,0,Crista.SCs
serpina7,0,0,0,0,Crista.SCs
pdzd2,0.008695652,0.005714286,0.016393443,0.016393443,Macula.SCs
alkbh4,0,0.005714286,0,0.005714286,HCs
mtmr8,0.060869565,0.30031746,0.073770492,0.30031746,HCs
lamc3,0.008695652,0.011428571,0,0.011428571,HCs
rplp0,0.382608696,0.528253968,0.401639344,0.528253968,HCs
fdxacb1,0.026086957,0.05968254,0.040983607,0.05968254,HCs
C5H2orf68,0.008695652,0.005079365,0.016393443,0.016393443,Macula.SCs
her1,0,0,0,0,Crista.SCs
lcn15,0.017391304,0.001904762,0,0.017391304,Crista.SCs
her7,0,0,0,0,Crista.SCs
epd,0.008695652,0.008253968,0.008196721,0.008695652,Crista.SCs
si:ch211-114c12.5,0,0.002539683,0,0.002539683,HCs
pigl,0.043478261,0.034920635,0.032786885,0.043478261,Crista.SCs
zgc:174259,0,0,0,0,Crista.SCs
cxcl11.8,0,0,0,0,Crista.SCs
cxcl11.6,0,0.000634921,0,0.000634921,HCs
si:dkey-58f10.6,0,0,0,0,Crista.SCs
cxcl11.6.1,0,0.000634921,0,0.000634921,HCs
cenpv,0.026086957,0.043809524,0.024590164,0.043809524,HCs
CU207241.1,0,0,0,0,Crista.SCs
si:dkey-58f10.7.1,0,0,0,0,Crista.SCs
UBB,0.339130435,0.571428571,0.270491803,0.571428571,HCs
git2a,0.026086957,0.044444444,0.024590164,0.044444444,HCs
f11r.1,0.339130435,0.362539683,0.385245902,0.385245902,Macula.SCs
si:ch211-186e20.2,0,0,0,0,Crista.SCs
srek1,0.104347826,0.30984127,0.106557377,0.30984127,HCs
lrwd1,0,0.001269841,0,0.001269841,HCs
nova1,0.017391304,0.003809524,0,0.017391304,Crista.SCs
si:ch211-102c2.7,0.017391304,0.073015873,0.016393443,0.073015873,HCs
p2rx1,0,0.008253968,0,0.008253968,HCs
nupr1a,0.017391304,0.094603175,0.016393443,0.094603175,HCs
tmem161b,0.113043478,0.102857143,0.098360656,0.113043478,Crista.SCs
vkorc1l1,0.043478261,0.071746032,0.032786885,0.071746032,HCs
cmlc1,0,0,0,0,Crista.SCs
nrarpb,0.086956522,0.006349206,0.114754098,0.114754098,Macula.SCs
dhx33,0.034782609,0.004444444,0.008196721,0.034782609,Crista.SCs
capga,0.026086957,0.35047619,0,0.35047619,HCs
panx1b,0,0.005079365,0,0.005079365,HCs
golph3,0.156521739,0.112380952,0.057377049,0.156521739,Crista.SCs
alg9,0.034782609,0.12,0.032786885,0.12,HCs
setbp1,0.330434783,0.531428571,0.475409836,0.531428571,HCs
capns1a,0.017391304,0.019047619,0.024590164,0.024590164,Macula.SCs
ak5l,0.008695652,0.001269841,0.024590164,0.024590164,Macula.SCs
ubash3ba,0.07826087,0.05968254,0.090163934,0.090163934,Macula.SCs
si:dkey-220k22.1,0.034782609,0.048888889,0.032786885,0.048888889,HCs
dapk1,0.269565217,0.286349206,0.286885246,0.286885246,Macula.SCs
plp1b,0.069565217,0.027301587,0.049180328,0.069565217,Crista.SCs
ascc2,0,0.027936508,0.024590164,0.027936508,HCs
npdc1b,0,0.026031746,0.016393443,0.026031746,HCs
tcn2,0.034782609,0.027936508,0.016393443,0.034782609,Crista.SCs
zgc:153990,0.017391304,0.024126984,0,0.024126984,HCs
shisa2a,0.026086957,0.26984127,0.040983607,0.26984127,HCs
alkbh6,0,0.003174603,0.008196721,0.008196721,Macula.SCs
si:ch211-102c2.4,0,0.007619048,0,0.007619048,HCs
rabl6b,0.069565217,0.13968254,0.032786885,0.13968254,HCs
nipbla,0.130434783,0.267936508,0.155737705,0.267936508,HCs
rtn4r,0.104347826,0.471746032,0.090163934,0.471746032,HCs
cxcl11.5,0,0,0,0,Crista.SCs
ubb,0.495652174,0.572063492,0.43442623,0.572063492,HCs
usp39,0.008695652,0.018412698,0,0.018412698,HCs
gpsm1a,0.147826087,0.003809524,0.073770492,0.147826087,Crista.SCs
myhz1.2,0,0,0,0,Crista.SCs
tmc2a,0.060869565,0.521904762,0.073770492,0.521904762,HCs
si:dkey-220k22.3,0,0,0.008196721,0.008196721,Macula.SCs
gusb,0.060869565,0.077460317,0.049180328,0.077460317,HCs
fam78aa,0,0.035555556,0,0.035555556,HCs
ins,0,0,0,0,Crista.SCs
jak2b,0.104347826,0.234285714,0.106557377,0.234285714,HCs
ankrd13a,0.026086957,0.027936508,0.016393443,0.027936508,HCs
p2rx5,0,0.006349206,0.016393443,0.016393443,Macula.SCs
slc14a2,0,0,0,0,Crista.SCs
mtmr12,0.086956522,0.079365079,0.163934426,0.163934426,Macula.SCs
arhgap35b,0.026086957,0.013968254,0.032786885,0.032786885,Macula.SCs
si:ch211-114c12.2,0.069565217,0.166984127,0.114754098,0.166984127,HCs
aif1l,0.347826087,0.01968254,0.319672131,0.347826087,Crista.SCs
zfr,0.069565217,0.177777778,0.12295082,0.177777778,HCs
zc4h2,0,0.021587302,0,0.021587302,HCs
nf2a,0.156521739,0.208888889,0.131147541,0.208888889,HCs
bckdk,0.104347826,0.18984127,0.090163934,0.18984127,HCs
si:dkey-58f10.4,0,0.003174603,0.016393443,0.016393443,Macula.SCs
hpda,0,0.003174603,0,0.003174603,HCs
orai2,0.026086957,0.026031746,0.008196721,0.026086957,Crista.SCs
sdhda,0,0.002539683,0,0.002539683,HCs
bco2a,0.043478261,0.167619048,0.081967213,0.167619048,HCs
sh3glb2b,0.060869565,0.460952381,0.016393443,0.460952381,HCs
emc6,0.043478261,0.052063492,0.040983607,0.052063492,HCs
BX465834.1,0.452173913,0.138412698,0.385245902,0.452173913,Crista.SCs
plpp7a,0.008695652,0.064761905,0.008196721,0.064761905,HCs
si:dkey-234h16.7,0.008695652,0.028571429,0.016393443,0.028571429,HCs
shpk,0,0.003174603,0,0.003174603,HCs
sftpbb,0.008695652,0.034920635,0,0.034920635,HCs
MYORG,0,0,0,0,Crista.SCs
ppp2r1ba,0.052173913,0.107936508,0.049180328,0.107936508,HCs
mamdc2a,0,0.000634921,0,0.000634921,HCs
kifl,0.017391304,0.294603175,0.024590164,0.294603175,HCs
fbxo21,0.026086957,0.058412698,0.008196721,0.058412698,HCs
cyp1d1,0.008695652,0.038095238,0.008196721,0.038095238,HCs
zc3h12b,0.008695652,0.008253968,0.008196721,0.008695652,Crista.SCs
cnot6l,0.034782609,0.055238095,0.032786885,0.055238095,HCs
timm8b,0.017391304,0.033650794,0.008196721,0.033650794,HCs
pcsk5a,0.060869565,0.842539683,0.06557377,0.842539683,HCs
si:dkey-96l17.6,0.017391304,0.34984127,0.008196721,0.34984127,HCs
tctn2,0.017391304,0.075555556,0.024590164,0.075555556,HCs
secisbp2,0.017391304,0.054603175,0,0.054603175,HCs
spaw,0,0.000634921,0,0.000634921,HCs
ywhag1,0.026086957,0.006349206,0.008196721,0.026086957,Crista.SCs
si:ch1073-475a24.1,0,0,0,0,Crista.SCs
slc6a4b,0,0,0,0,Crista.SCs
rnf215,0.017391304,0.00952381,0.008196721,0.017391304,Crista.SCs
edf1,0.12173913,0.231111111,0.049180328,0.231111111,HCs
gfm2,0.060869565,0.029206349,0.057377049,0.060869565,Crista.SCs
tmprss4b,0,0,0,0,Crista.SCs
ptar1,0.052173913,0.064126984,0.016393443,0.064126984,HCs
mrps31,0.034782609,0.041904762,0.008196721,0.041904762,HCs
hexb,0.043478261,0.172063492,0.049180328,0.172063492,HCs
CT033825.1,0,0.006349206,0,0.006349206,HCs
whrnb,0.017391304,0.221587302,0.008196721,0.221587302,HCs
tmprss13b,0,0,0,0,Crista.SCs
FP102192.2,0,0.010793651,0,0.010793651,HCs
stxbp1b,0,0.002539683,0,0.002539683,HCs
tesca,0,0.046984127,0.032786885,0.046984127,HCs
trpv1,0,0.003174603,0,0.003174603,HCs
si:ch211-139a5.9,0.008695652,0.001269841,0,0.008695652,Crista.SCs
slc25a15b,0,0.012698413,0.008196721,0.012698413,HCs
las1l,0.034782609,0.024126984,0.016393443,0.034782609,Crista.SCs
